code,title,credits,description
1113,INTRODUCTION TO FAMILY SCIENCE,3,"A comprehensive introduction to the subjects which comprise the study of human 
development and family betterment. It covers, in very general terms, the spectrum from 
conception to death and takes a general look at professional possibilities within this broad 
field. The research base of the discipline is introduced as the student learns the difference 
between research-based and expository publication. Common statistical terms are studied 
so that the student can read research journals with elementary understanding. This course 
is normally offered every fall  semester."
2423,PARENT-CHILD RELATIONS,3,"Prerequisite: FMST-1113. Opportunities, responsibilities, and problems faced by parents in 
guiding the development of children, with emphasis on recent research in the area of 
parent-child relationships. Same as SOCI-2423. This course is normally offered in the 
spring semester."
3003,FAMILY COMMUNICATION AND LEADERSHIP,3,"This course examines theories and research pertaining to communication in the family 
context. Special emphasis is placed on communication and the development of leadership 
within the family. Same as COMM-3003. This course is normally offered in the spring 
semester of odd numbered years."
3513,CHILD WELFARE,3,"Prerequisite: FMST-1113. A study of child welfare services. Particular attention is given to 
the areas of foster care, adoption, institutional care, care of unwed mothers, and protective 
services. This course is normally offered in the spring semester."
3523,HUMAN SEXUALITY,3,"An introductory course including considerations of human sexual development. The course 
is intended to present a decision-making model with which individuals can make decisions 
and accept responsibility for their actions. This course is normally offered in the fall 
semester."
3613,ADOLESCENCE AND EARLY ADULTHOOD,3,"Prerequisite: PSYC-1113. This course covers the developmental process of adolescence 
and early adulthood. The course focuses on biological, cognitive, and socio-emotional 
issues as they pertain to the ongoing changes in this time of the life cycle. Attention will be 
given to issues of gender, culture, family relationships, peer relationships, sexuality, and 
education. Special attention will also be given to issues that young adults face as they 
venture into collegiate life, career exploration, and new family roles. Same as PSYC-3613. 
This course is normally offered in the fall semester of odd numbered years."
3723,GERONTOLOGY,3,"Prerequisite: FMST-1113. A study to include physical and health factors in aging; 
psychological aspects of aging; marriage, family, and community relationships of older 
persons; economic and vocational factors in aging; perspectives on death, dying, and grief; 
aging and institutional care; aging and the law; and the future of social intervention, both 
public and private. Same as PSYC3723 and SOCI-3723. This course is normally offered in 
the spring semester of even numbered years."
3913,FAMILY DEVELOPMENT,3,"Prerequisite: FMST-1113. An introduction to the family development life cycle. The course 
will focus on the stages that marriages and families progress through and the 
associated tasks that need to be addressed and successfully negotiated. Attention will be 
given to dating, marriage, having children, children going to school, adolescence, empty 
nest, and issues of caretaking, grandparenting and aging. The course will also explore the 
related crises that develop around those developmental transition periods. This course is 
normally offered in the fall semester of odd numbered years.."
3933,CYBERNETICS AND SYSTEMS THEORY,3,"Prerequisite: FMST-1113. An introduction to the major underlying theoretical foundations of 
family therapy. The course will explore the historical development of systems theory and 
cybernetics from its origins in the 1940s in the thinking of mathematicians, physicists, 
biologists, and engineers to the pioneering work of Bateson and his colleagues in the late 
’50s and their application of cybernetics to the family. The course will also introduce the 
work of Murray Bowen. The basic concepts of systems theory will be discussed and 
contrasted with the more common Western, analytical approach which has dominated 
thinking in psychology since the time of Freud. Same as PSYC-3933. This course is 
normally offered in the fall semester of odd numbered years."
4003,FAMILY RESOURCE MANAGEMENT,3,"Prerequisite: FMST-1113. This special studies course will examine individual and family 
management of resources over the lifetime. Family resources that will be considered 
include financial, workplace, social, community and interpersonal in nature. This course will 
include an emphasis on decision making processes within family systems especially 
families that are dealing with issues impacting resource management. This course is 
normally offered in the spring semester of even numbered years."
4043,FAMILY POLICY,3,"This course covers major areas of social policy pertaining to families. Key legislation 
affecting families is highlighted. Emphasis is placed on providing opportunities for  
students to think critically and engage in discussions about trends and controversies in 
family policy. This course is normally offered in the spring semester of even numbered 
years.. Same as CRMJ-4043."
4123,DIVORCE AND STEPFAMILY RELATIONSHIPS,3,"Prerequisite: FMST-1113. An overview of the issues pertaining to divorce and stepfamily 
relationships. We will address the consequences of divorce on children and adults as well 
as ways in which adults can create a more healthy post-divorce environment for their 
children. We will consider the major issues surrounding stepfamilies in today’s society and 
how healthy relationships can be established in these environments. This course is 
normally offered in the fall semester."
4323,INTRODUCTION TO MARITAL AND FAMILY THERAPY,3,"Prerequisite: FMST-1113. An introduction to the field of marital and family therapy. It will 
present the history of systems therapy, including the importance of systems theory to the 
continuing development of the discipline. Special emphasis will be placed on the current 
status of marital and family therapy including the importance of constructivist theories. The 
course will also present the major theories of marital and family therapy that have defined 
the field for the last 40 years. This will be a systemic, experiential, discussion-based class 
that will require active participation from each student. Same as PSYC-4323. This course is 
normally offered in the spring semester of even numbered years."
4333,FAMILY RESILIENCE,3,"Prerequisite: FMST-1113. Examination of selected theoretical approaches; areas of family 
risk; protective factors; individual and family qualities relating to resilience; prevention and 
intervention strategies ground in resilience perspectives. This course is based on the 
premise that Family Science majors can work more effectively with families by (a) defining 
and understanding the processes of family risk and resilience; (b) understanding and 
applying different theoretical models to specific risk and resilience issues; (c) understanding 
and applying existing scholarship on family risk and resilience and; (d) 
evaluating/generating possible preventions and interventions for families grounded in 
resilience perspectives. This course is normally offered in the spring of odd numbered 
years."
4553,FAMILY LIFE EDUCATION,3,"Prerequisite: FMST-1113. This course is designed to provide students with an applied 
learning experience in the design, development, and implementation of programs geared 
toward helping children and families. Areas of emphasis include program planning, theory, 
evaluation, mass media communication, and principles of teaching/instruction. This course 
is normally offered in the spring semester."
4653,RESEARCH SEMINAR,3,"Prerequisites: FMST-1113 and PSYC-4623. The capstone course in the Family Science 
program. Students will learn SPSS – the Statistical Package for the Social Sciences – and 
complete their own individual research project and paper, including the collection and 
analysis of data. The final goal will be making a presentation of their findings to the 
appropriate student convention. Much of the class will consist of individual instruction and 
laboratory work. Same as PSYC-4653. This course is normally offered in the spring 
semester."
4713,FAMILY SCIENCE PRACTICUM,3,"Prerequisite: FMST-1113. A practicum that is a self-selected experience from among  
approved settings within the areas of child development or gerontology. Commercial infant 
or child care, child abuse facilities, Department of Human Services facilities, retirement or 
assisted living facilities are possible acceptable settings. A total of 126 clock hours (9 hours 
per week) during a semester is required. This course Is offered as needed."
4733,"PROFESSIONAL, ETHICAL, AND LEGAL ISSUES",3,"Prerequisites: FMST-1113 and senior standing. A study of the contemporary ethical 
considerations, legal standards, and professional issues that influence the work of 
psychologists, counselors, and other mental health officials. Specific attention will be given 
to the Ethical Standards of the APA, ACA, and AAMFT, as well as Oklahoma State Law 
governing the behavior of researchers and psychotherapists. The course will focus on 
specific ethical dilemmas throughout the class, including – among others – confidentiality, 
dual relationships, professional relationships, assessment, and research. Same as PSYC-"
"3011, 3021, 4011",STUDENT INVESTMENT FUND TEAM,1,"Practical experience in investment analysis through managing the Oklahoma Christian 
Student Investment Fund. Students perform investment research, prepare equity analysis, 
make investment recommendations, participate in buy/sell decisions, and develop reports 
on fund performance. This course is normally offered every semester."
3313,PRINCIPLES OF FINANCE,3,"Prerequisites: ACCT-2213. A study of the objectives and techniques of the finance function 
of the firm. Financial ratios, cash budgets, break-even analysis, leverage, quantitative tools, 
security evaluation, cost of capital, capital budgeting, working capital management, sources 
of capital for expansion and evaluation of the capital structure are studied. This course is 
normally offered every semester."
3523,MONEY AND FINANCIAL MARKETS,3,"Prerequisite: ECON-2113. A study of the nature and functions of money, financial markets, 
and financial institutions. Areas covered include central banks, monetary policy, banking 
institutions, non-bank financial institutions, the nature and importance of various financial 
markets, and global issues with international markets and institutions.  This course is 
normally offered in the fall semester."
3613,INVESTMENTS,3,"Prerequisite: FINC-3313. A practical study of securities and securities markets. The 
development of the models for the valuation of stocks and bonds as well as alternative 
investments such as options, warrants, convertible securities, futures, mutual funds, and 
puts and calls. This course is normally offered in the spring semester."
3813,PERSONAL FINANCE,3,"Prerequisites: FINC-3313 An analysis of financial management for individuals and families. 
Areas covered include financial planning and budgeting, financial products and services, 
and risk management. This course is normally offered as needed."
4113,ADVANCED FINANCIAL MANAGEMENT,3,"Prerequisite: FINC-3313. A continuation of the basic financial management course. The 
course involves an in-depth study of the theories and practices related to the financial 
administration of the firm. Areas covered include valuation model, risk analysis, capital 
budgeting, capital structure and dividend policy, long term financing decisions, and asset 
management. This course is normally offered in the fall semester."
4613,FINANCIAL MODELING,3,"Prerequisites: FINC-3313 and INFO-3613. Financial data analytics used for analysis and 
projection. This analysis and projection will come from computer generated and software 
assisted systems. This course is normally offered in the spring semester."
4990,INTERNSHIP IN FINANCE,0,"Prerequisites: Admission to College of Business Administration Upper Division, completion 
of FINC-3313 and approval of advisor and dean. Supervised and approved finance 
business internship with firm or organization; written and oral reports are required along 
with employer evaluation. (Variable credit, 1-3 semester hours; 30 hours work required for 
each hour of credit with a maximum of 3 credit hours.) This course is offered as needed. 
 
FINE corses"
2903,AESTHETICS,3,"A field study of the great art, architecture, music, and drama of Study Abroad destinations. 
By permission only. This course is normally offered on a study abroad program. 
 
FRNC corses"
1113,BASIC FRENCH I,3,"Basic principles and practice of speaking, understanding, reading, and writing French and 
an introduction to French culture for those with no background in French. This course is 
normally offered in the fall semester."
1213,BASIC FRENCH II,3,"Prerequisite: FRNC-1113, one year of French in high school or the equivalent with 
permission of the instructor. This course is normally offered in the spring semester. 
Continuation of Basic French I, enabling the student to read, write, understand and respond 
in basic French and to be aware of cultural differences. This course is offered as needed.  
 
 
 
 
GMIN corses"
2003,PERSONAL AND FAMILY FINANCE,3,"This course is designed to help individuals and families learn the basics of managing their 
finances in a Biblical way. Topics covered in this class include budgeting, investing, 
insurance, buying your own home, and teaching your children about money. Same as 
FMST-3453."
2013,INTRODUCTION TO CHRISTIAN MINISTRY,3,"This course introduces students to the practice of Christian ministry. 
Students explore a variety of professional and parachurch ministries in 
order to discern their own calling. Topics include the Biblical basis for 
ministry, leadership and management skills, personal growth, and selfcare."
2023,INTRODUCTION TO CHRISTIAN WORSHIP,3,"This course surveys the history, theology, and contemporary practices of Christian worship. 
The elements of Christian worship will be studied in some depth, along with related issues 
such as church architecture, the Christian calendar, gender in ministry, and digital worship."
3063,EVANGELISM & DISCIPLESHIP,3,"This course will explore the theology and practice of Christian evangelism and discipleship. 
Emphasis will be given to the narrative approach to evangelism and the practices of 
discipleship that form people into God’s narrative for the world in Jesus Christ. This course 
is normally offered in the spring semester."
3163,URBAN MINISTRY AND COMMUNITY DEVELOPMENT,3,"This course examines diverse aspects of ministry within urban contexts both in the United 
States and abroad. Topics include the Biblical theology of the city, social analysis, 
principles of urban evangelism and missions, urban church planting, and ministry in 
contexts of ethnic, racial, and socioeconomic diversity."
3253,TEACHING THE BIBLE,3,"This course prepares students to teach scripture in the Church. Attention will be given to 
class design, lesson planning, communication, and facilitating meaningful discussion."
3413,CHRISTIAN FAMILY,3,"This course examines the practice of marriage and family life from a Biblical perspective. 
Special attention is given to communication, financial management, conflict resolution, and 
sexuality."
3823,COUNSELING AND PASTORAL CARE,3,"Prerequisite: PSYC-1113. This course examines the theoretical formulation and Biblical 
Principles behind ministerial counseling. Consideration will be given to the practical skills 
necessary for different types of pastoral care."
3913,HOMILETICS I,3,"Prerequisite: COMM-1213 or permission of the instructor. A study of the theory, practice, 
and evaluation of the preparation and delivery of sermons and religious speeches."
4753,SEMINAR IN CHRISTIAN MINISTRY,3,"Prerequisite: Senior Standing. A seminar in such matters as the relationship between 
ministers and elders, personal and practical problems a minister may face, applying for a 
job, planning the work of ministries, use of the minister’s time, and church leadership. Non-
textual. This course is normally offered in the spring semester."
4763,HOMILETICS II: ADVANCED HOMILETICS,3,"Prerequisite: COMM-3913 or GMIN-3913. This course is a study of the writing and 
presentation of sermons, with an emphasis on homiletic form and effective public  
communication. The course also emphasizes analysis of sermons and preparation of a 
major sermon to be delivered before the Bible faculty. This course is normally offered every 
other spring in odd numbered years. Same as COMM-4773. Non-textual."
4803,MINISTRY PRACTICUM,3,"On-site practical service in a local congregation by invitation and under the oversight of the 
elders and in conjunction with the local minister(s) and a faculty supervisor. The course 
includes readings, a journal, and a thorough evaluation. Non-textual. This course is 
normally offered every semester. 
 
 
GNSC corses"
1711,FRESHMAN SCIENCE SEMINAR,1,"Prerequisite: Must be a natural science major. A seminar course for all freshman natural 
science majors that introduces them to careers in science and teaches them about the 
academic catalog and the latest scientific literature. Students are required to design their 
own personalized four-year science degree plan that includes pre-requisite courses they 
need based on their career goals. 2 hours per week. This course is normally offered in the 
fall semester."
2133,GENERAL PHYSICAL SCIENCE,3,"A survey course including basic physics, chemistry, astronomy, and the philosophy of 
science. Hands-on laboratory exercises are integrated into the course. 4 hours per week. 
This course is normally offered every semester."
2313,EARTH SCIENCE,3,"An introduction to the study of the Earth, emphasizing processes that shape and change 
the surface. This course studies the lithosphere, hydrosphere, and atmosphere, including 
effects of pollution and remediation efforts. Hands-on laboratory exercises are integrated 
into the course. 4 hours per week. This course Is normally offered every semester."
2323,ASTRONOMY I,3,"This course explores the fundamental concepts of astronomy, including historical 
perspectives as well as current interpretation of celestial phenomena. Includes 
comparison of other planets with the Earth, and examines stars, stellar life cycles, galaxies, 
and cosmology. Hands-on laboratory exercises are integrated into the course. 4 hours per 
week. This course is normally offered every semester and summer."
2333,ASTRONOMY II,3,"Prerequisite: GNSC-2323: General Astronomy I. A sequel to General Astronomy I, studying 
the instrumentation and techniques used to gather quality scientific data. The student will 
take a “hands on” role in using the telescopes and cameras in the university’s observatory. 
The course is primarily lab based with astrophotography and photometry projects. 4 hours 
per week. This course is normally offered every spring semester."
2711,SOPHOMORE SCIENCE SEMINAR,1,"Prerequisite: Must be a natural science major and GNSC-1711. Sophomore standing 
required. A seminar course that instructs students on how to critically read, analyze, and 
interpret data from the latest scientific research papers in a small group/journal club-style 
format. Students will design a degree and career plan portfolio to be presented to a panel of 
science faculty during an individual assessment review. 2 hours per week. This course is 
normally offered in the spring semester."
3711,JUNIOR SCIENCE SEMINAR,1,"Prerequisite: Must be a natural science major and GNSC-2711. A seminar that emphasizes 
proper experimental design and analysis, scientific writing, and scientific presentations. 2 
hours per week. This course is normally offered in the fall semester."
4712,SENIOR SCIENCE SEMINAR,2,"Prerequisite: Must be a natural science major and GNSC-3711. A seminar course requiring 
students to do extensive scientific research on one recently published scientific paper. 
Students will write a senior paper over their research and complete an oral presentation of 
their work to science majors. Seniors will also read and analyze papers presented by other 
seniors and write critical analyses of assigned figures. 2 hours per week. This course is 
normally offered every semester."
4721,SCIENCE MODELING AND STRATEGIES,1,"Prerequisites: Junior or Senior level, science education major the course is designed to 
fulfill NSTA requirements for secondary science education majors. During this course, each 
student will complete a science portfolio based on competency-based artifacts as proof of 
concept mastery. This portfolio consists of five different modules and sixteen 
assignments, each addressing a specific NSTA standard. Student teaching may not be 
started until the student has successfully completed this course. This course is normally 
offered in the fall semester. 
 
 
GEOG corses"
2113,ELEMENTS OF HUMAN GEOGRAPHY,3,"A study of the relationship between humankind and the environment and the effect of that 
relationship on political, cultural, economic, and religious institutions. This course is 
normally offered in the fall semester in even numbered years."
2213,WORLD REGIONAL GEOGRAPHY,3,"An interpretive study of the political map of the world and some of its recent changes. 
Attention is focused on the role of location, physical environment, population, ethnic groups, 
natural resources, and technological change in the evolution of nation-states and 
dependent territories. This course is normally offered in the fall semester of odd numbered 
years."
2513,HUMAN GEOGRAPHY OF THE PACIFIC RIM,3,"Prerequisite: Acceptance to the Asian Studies Program. This course will focus on the 
cultures-sociological, geographical, political, and religious that contribute to the emergence 
of the present situations in the Pacific Rim countries. The students will study the historical 
development of a dominant culture apart from the west, the main architects of that 
development and the blending of this area to the world arena. The class will be assisted by 
lectures from area specialists in the countries visited, visual sources, primary and 
secondary sources, and hands-on learning via tour sites. This course is designed to take 
advantage of the travel opportunities afforded by your study abroad experience. This 
course is normally offered in the summer on the Asian Studies Program 
 
GERM corses"
1113,BASIC GERMAN I,3,"Basic principles and practice of speaking, understanding, reading, and writing German and 
an introduction to German culture for those with no background in German. This course is 
designed for students participating in the European Studies program. This course is offered 
as needed."
1213,BASIC GERMAN II,3,"Prerequisite: GERM-1113, one year of German in high school or the equivalent with 
permission of the instructor. Continuation of Basic German I, enabling the student to read, 
write, understand, and respond in basic German and to be aware of cultural differences. 
This course is offered as needed. 
 
GREK corses"
1113,ELEMENTARY GREEK I,3,"An introductory course in the elements of Koine Greek. Particular attention is given to 
learning vocabulary and to learning to recognize grammatical forms. This course is normally 
offered in the fall semester."
1213,ELEMENTARY GREEK II,3,"Prerequisite: GREK-1113. A continuation of GREK-1113 with selected readings from the 
New Testament. This course is normally offered in the spring semester."
2113,INTERMEDIATE GREEK I,3,"Prerequisite: GREK-1213. Designed to give the student who has completed courses in 
elementary Greek essential linguistics knowledge and skill for exegetical work in the Greek 
New Testament. This course is normally offered in the fall semester."
2213,INTERMEDIATE GREEK II,3,"Prerequisite: GREK-2113. A continuation of GREK-2113 with more detailed and inductive 
study of New Testament Greek. This course is normally offered in the spring semester."
3113,ADVANCED GREEK I,3,"Prerequisite: GREK-2213. Readings from various New Testament documents with 
concentration on syntactic relations between words, word groups, and clauses. This course 
is normally offered in the fall semester, as needed."
3213,ADVANCED GREEK II,3,"Prerequisite: GREK-3113. Readings from various New Testament documents, a formal 
exegesis, and special word studies. This course is normally offered in the spring semester 
as needed.  
 
HBRW corses"
1113,ELEMENTARY HEBREW I,3,"An introductory course in the principles of biblical Hebrew with special emphasis on verbal 
forms. This course is normally offered in the fall semester."
1213,ELEMENTARY HEBREW II,3,"Prerequisite: HBRW-3113. A continuation of HBRW-3113. This course will include readings 
in Hebrew narratives and an introduction to textual criticism and Hebrew exegesis. This 
course is normally offered in the spring semester."
2113,INTERMEDIATE HEBREW I,3,"Prerequisite: HBRW-1213. An intermediate course in the principles of Biblical Hebrew with 
special emphasis on reading and dating of narrative texts. This course is normally offered in 
the fall semester."
2213,INTERMEDIATE HEBREW II,3,"Prerequisite: HBRW-1213. An intermediate course in the principles of Biblical Hebrew with 
a focus on Biblical Hebrew poetry. This course is normally offered in the spring semester."
3113,ADVANCED HEBREW I,3,"Prerequisite: HBRW-2213. An advanced course in the principles of Biblical Hebrew that 
includes an introduction to Biblical Aramaic. This course is normally offered in the fall 
semester as needed."
3213,ADVANCED HEBREW II,3,"Prerequisite: HBRW-2213. An advanced course in the principles of Biblical Hebrew that 
introduces the student to the reading of unpointed Hebrew texts spanning from the iron age 
to the rabbinic period. This course is normally offered in the spring semester as needed. 
 
HIST corses"
1003,INTRODUCTION TO AFRICAN AMERICAN STUDIES AND THE PHILOSOPHY,3,"OF RACE 
This course introduces students to the field of African American Studies through an  
examination of the complex experiences, both past and present, of Americans of African 
descent. Students will be taught from a multidisciplinary perspective. The course focuses 
closely on major debates that have animated the field of African American Studies, 
addressing a wide range of issues from the slave trade to the present. The course will 
reveal the complicated ways we come to know and live race in the United States through a 
study of the African American experience. We will also examine the impact of institutional 
racism and white privilege on African Americans"
2033,AFRICAN AMERICAN HISTORY I: AFRICA TO THE CIVIL WAR,3,"A history of African Americans in the United States from their African origins to 1865. 
Emphasis on early African society, American slavery, and the development of black 
institutions and culture in the United States."
2043,AFRICAN AMERICAN HISTORY II: CIVIL WAR TO PRESENT,3,"A history of African Americans from 1865 to present with emphasis on Reconstruction and 
the development of 20th century race relations, the emergence of modern African American 
social and political institutions, the development of African American identity and culture, 
and the evolution of the Civil Rights Movement and Black Nationalism."
2111,EXPLORING AMERICA,1,"Prerequisites: completion of HIST-1223 or HIST-2213 and permission of instructor. This 
history travel course will take students to various historical sites, museums, monuments, 
and living history exhibits, enabling them to see where history was made and how it has 
been preserved and presented. Regular class meetings and  
and assignments during the spring semester prepare students to maximize their learning on 
the 7-10 days travel experience. Destinations and trip themes change each year so the 
course may be repeated for credit. This course is normally offered in the spring semester. 
The travel component starts at the end of the semester."
2123,INTRODUCTION TO HISTORICAL RESEARCH,3,"An introduction to historical research, analysis and writing, emphasizing the complex nature 
and philosophy of history, the history of historical writing, and the role of Christian 
historians. This course is normally offered every semester."
2213,HISTORY OF THE U.S. TO 1877,3,"A survey of America’s political, social, religious, intellectual, diplomatic, and economic 
history from its founding through Reconstruction. This course is normally offered every fall 
semester."
2223,HISTORY OF THE U.S. SINCE 1877,3,"A survey of America’s political, social, religious, intellectual, diplomatic, and economic 
history from the end of Reconstruction to the present. This course is offered every 
semester."
2313,OKLAHOMA HISTORY,3,"A study of the exploration of Oklahoma, coming of civilized tribes, opening of Indian lands 
to settlement by non-Indians, statehood, constitution and government, and economic and 
political developments. This course is offered as needed."
2513,ENGLISH HISTORY TO 1603,3,"A survey of English history from the Roman Conquest to the death of Elizabeth I, with 
emphasis on the creation of the national state and its constitutional evolution. Economic 
and social developments and relations with other parts of the British Isles also receive 
attention. This course is offered as needed."
2523,ENGLISH HISTORY SINCE 1603,3,"A survey of English history from the accession of James I to the present. In addition to the 
themes emphasized in the first half of this survey, the rise and the decline of the British 
Empire are studied. This course is offered as needed."
2613,THE MODERN MIDDLE EAST,3,"A historical and cultural study of the modern Middle East, focusing on Islamic culture, 
nationalism, secularization, and the challenge of Westernization. Key topics include the rise 
and fall of the Ottoman Empire, the establishment of Saudi Arabia, the Israeli- Palestinian 
conflict, the Iranian Revolution, the Persian Gulf Wars, and the rise of political terrorism. 
This course is normally offered as needed."
2723,INTRODUCTION TO PUBLIC HISTORY,3,"Introduction to theories regarding various fields of public history, the historical traditions of 
such fields, and the relationship between public history and the history profession. The 
course will introduce students to various public history fields including museum studies, 
archives, historic preservation, heritage tourism, media, oral history, and cultural resource 
management. Field trips to area museums, archival depositories, and research centers will 
be included. This course is normally offered in the fall semester of even numbered years."
2813,DATA ANALYSIS,3,"Prerequisite: POLS-2113 or POLS-2213. Survey of methods and approaches to the study 
of politics and their underlying assumptions as they apply to the major concepts of the 
discipline. An introduction to political data sources, their strengths and weaknesses, and 
uses in research. The course is normally offered in the spring semester of odd numbered 
years. Same as POLS-2513."
2823,WORLD CIVILIZATION TO 1500,3,"This course is a survey of the political, economic, social, cultural, and religious 
developments of world civilizations from their origins to about 1500. Students will examine 
the Ancient Near East, the Far East, and the Middle East, as well as Africa, India, and 
Europe. Though most of the events occurred in the past, the ramifications can be felt in the 
present. This course will help students cultivate useful life skills such as reasoning, problem 
solving, time management, and effective communication. This class is normally offered in 
the fall semester."
2833,WORLD CIVILIZATION SINCE 1500,3,"This course is a survey of the political, economic, social, cultural, and religious 
developments of world civilizations from about 1500 to present. Students will examine the 
Ancient Near East, the Far East, and the Middle East, as well as Africa, India, and Europe. 
Though most of the events occurred in the past, the ramifications can be felt in the present. 
This course will help students cultivate useful life skills such as reasoning, problem solving, 
time management, and effective communication. This class is normally offered in the spring 
semester."
2903,STUDIES IN EUROPEAN CIVILIZATION,3,"A systematic study of Western civilization beginning with ancient Greece and ending with 
the emerging European community. Students visit major European capitals as part of the 
field experience on the European Studies Program. This course is normally offered every 
semester."
3113,AMERICAN WESTERN FRONTIER,3,"A historical study of the western United States from the time of Spanish settlement to the 
present, focusing on interactions between Europeans and native inhabitants, American 
western expansion, and the importance of the western American folk culture. Key topics 
include Spanish conquistadores and missions, the Louisiana Purchase, the Oregon Trail, 
the Mexican-American War, Indian Wars, and the West in popular culture. This course is 
offered as needed."
3213,AMERICAN POLITICAL THOUGHT,3,"Prerequisite: POLS-2113 or POLS-2213. A study of American political ideas, political 
thinkers, and the classic texts of American political thought from colonial times to the 
present in their historical context. Special attention will be given to the influence of  
Calvinism, the Enlightenment, Romanticism, Social Darwinism, pragmatism, Anti- 
Communism, postmodernism, and contemporary liberalism and conservatism. Same as 
POLS-3213. This course is offered as needed."
3313,"COLONIAL AMERICA, 1492-1763",3,"This course focuses on the creation and development of European colonies in the New 
World, especially in North America, from the European discovery of America to the end of 
the French and Indian War. It compares and contrasts the cultures of the major European 
colonial powers and those of Native Americans. Key topics include European exploration 
and conquest, the everyday lives of colonists, their interactions with Native Americans, the 
development and spread of slavery, political and economic development, religious diversity 
and creativity, and colonial wars. This course is offered as needed."
3423,AMERICAN INDIAN HISTORY,3,"History of American Indians in what is now the United States from pre-Columbian times to 
the present, exploring the cultural diversity among American Indians, tribal sovereignty, 
conflicts and accommodations with European Americans, and historical roots of 
contemporary Native American issues. This course is offered as needed."
3563,"NINETEENTH CENTURY EUROPE, 1789-1890",3,"An examination of the social, economic, and political history of Europe from 1789 to the 
passing of Bismarck. Special emphasis is placed upon the French and Industrial 
Revolutions and their long-range effects. This course is offered as needed."
3583,"TWENTIETH CENTURY EUROPE, 1890-PRESENT",3,"A study of the twentieth century and its dramatic developments, focusing especially on the 
challenges to liberalism embodied in the world wars, fascism, communism, and the Cold 
War. This course is normally offered every fifth semester."
3713,AMERICAN RELIGIOUS HISTORY,3,"A historical study of religion in America from the point of European contact to the present, 
with an emphasis on religious pluralism, church-state relations, theology, and cultural 
accommodation. Key topics include Puritanism, the Great Awakenings, evangelicalism, 
Catholicism, Mormonism, the Restoration Movement, the Social Gospel, Fundamentalism, 
and world religions in America. This course is offered as needed."
3763,GRECO ROMAN HISTORY; EARLY CHRISTIAN CONTEXT,3,"This course will examine the history, literature, rulers, major events, and cultural values of 
Greco-Roman society during the time leading up to and during the rise of the Jesus  
movement and early Christianity (4th century BCE to 2nd century CE). Since early 
Christianity arose within the context of Judaism, special attention will be given to the 
development of Judaism during the period when Greeks and Romans held political control 
over Palestine and how Jewish identities were reconstructed. Attention will also be given to 
the Roman Imperial context, which influenced the expression of early Christianity."
3913,"RENAISSANCE AND REFORMATION, 1300-1648",3,"An examination of the cultural developments which appeared first in Italy and then spread 
to Northern Europe. The course includes a brief survey of the Protestant revolt and its 
political ramifications. This course is offered as needed."
4013,"REVOLUTIONARY AND EARLY NATIONAL AMERICA, 1763-1815",3,"A study of the creation and development of the American republic from the end of the 
French and Indian War through the War of 1812 with an emphasis on politics and political 
thought, diplomacy, and religious and cultural developments. Particular attention will be 
paid to the emergence of American culture and nationalism, dissent and revolution, the 
Confederation and Constitution, the development of political parties, westward expansion, 
the War of 1812, and the personalities, politics, and religious beliefs of the founding 
generation. This course is offered as needed."
4113,"JACKSONIAN AMERICA, 1815-1850",3,"An examination of the political, economic, social, and cultural developments of the United 
States from the end of the War of 1812 through the 1840s with emphasis on the rise of 
Jacksonian democracy, religious revivals and innovations, revolutions in transportation, 
communications and market economics, the emergence of American nationalism, the 
bases for sectionalism, and America’s westward expansion. Key topics include Jacksonian 
politics, the Second Party System, Indian removal, manifest destiny, the Second Great 
Awakening, and the Mexican-American War. This course is offered as needed."
4313,"THE GILDED AGE AND PROGRESSIVE ERA, 1877-1914",3,"A study of the aftermath of Reconstruction, the occupation of the trans-Mississippi West, 
the revolutions in communications, agriculture, and industry, and their relation to political 
and social developments, the tariff, movements for reform, foreign relations, and the 
progressive movement. This course is offered as needed."
4343,"AMERICA IN THE ERA OF THE WORLD WARS, 1914-1945",3,"A study which focuses on the home front during this turbulent period. Topics covered 
include the impact of the wars on society, the economic collapse of the nation, the transition 
from an agrarian society to a dominant urban culture, the revolution in thought and morals, 
and the growing rumblings of discontent from women and minorities. This course is offered 
as needed."
4353,U.S. HISTORY SINCE 1945,3,"A study of America’s political, diplomatic, social, economic, and cultural history since the 
end of WWII, focusing on the Cold War, McCarthyism, the expansion of civil rights, the 
Vietnam War, student protests, the Persian Gulf Wars, and popular culture. This course is 
offered as needed."
4523,HISTORY OF ROME,3,"A study of Rome from founding to fall, with special attention to the nature of Roman 
imperialism, culture, politics, and the roles of Jews and Christians in the Empire. This 
course is offered as needed."
4613,"MEDIEVAL EUROPE, 400-1300",3,"A detailed study of the political, economic, and social history of Europe from the decline of 
the Roman Empire up to late Middle Ages, with special attention to key institutions which 
have shaped the modern world. This course is offered as needed."
4723,CIVIL WAR AND RECONSTRUCTION,3,"A study of the social, economic, and political factors leading to the Civil War, 1861-1865, 
and the results of the conflict. This course is offered as needed."
4733,HISTORIOGRAPHY,3,"Prerequisites: Senior standing and grade of “C” or better in HIST-2123.  An examination of 
the history of historical writing from ancient to modern times focusing on major figures, 
trends, problems, philosophies, and methods associated with the discipline of history.  
Analyzing different interpretations of history will also be included with special attention given 
 
to the role of Christian scholars.  This course is normally offered in the fall semester of odd 
numbered years."
