code,title,credits,description
ENG 4991,Portfolio,1,"Preparation and collection of written work to meet 
professional standards, refine employment-seeking skills, 
and demonstrate breadth in contents. Final semester of 
English studies.
GENERAL EDUCATION STUDIES"
GES 0011,AIM I,1,"This remedial course is designed for students entering 
SAGU needing additional academic preparation to meet the 
challenges of college level work. Under the guidance of the 
Director of the Learning Center, students work individually 
with peer tutors in developing competence in critical 
study skills. Some of the basic skills emphasized are time 
management, organization, note taking methodologies, 
memory improvement, and test-taking strategies. Students 
entering the University on conditional acceptance are 
required to take this course."
GES 0021,AIM II,1,"AIM II is the continuation of remedial skill development from 
AIM I. Emphasis is placed on the student’s current courses. 
The peer-tutor model is still employed but each student will be 
expected to independently demonstrate competency in the 
appropriate application of study strategies. The identification 
of challenges and the setting of academic goals will be done 
with the tutor staff. Students will also be required to take the 
career assessment in the Career Office, if not previously taken. 
All students entering SAGU with a conditional acceptance are 
required to complete both semesters of the course."
GES 0031,Crossroads,1,"Crossroads is designed for students needing additional 
academic support and is a requirement for all students in 
a first time academic probationary status or a continuing 
academic probationary status (as defined by the current 
catalog). With the staff and the Director of the Learning 
Center, students will identify academic areas for emphasis 
and design a plan for academic success. Each student 
will be assigned a peer tutor who will give weekly 
academic assistance. Students meeting satisfactory 
academic achievement levels, as defined above, will be 
considered as successfully completing the requirement. A 
recommendation from the Dean of Academic Services is 
also required."
GES 1122,Strategies for Student Success,2,"This course aids incoming students in the process of 
acclimation to the University environment. The curriculum 
addresses student growth in knowledge, skills and attitudes 
in academic, social, personal, and spiritual areas. This 
course also provides an avenue for students to learn 
operational aspects of the University."
GES 1173,Computer Applications,3,"Develop and apply basic knowledge of microcomputers 
and applications: word processing, spreadsheet analysis, 
presentation graphics, and Internet research.
HISTORY"
ARC 3113,Introduction to Archaeology,3,"An overview of the history, practices, and methods of 
archaeology. Various forms of archaeology are studied with the 
goal of giving students a foundation for further study in the field."
ARC 3333,Archaeological Methodology,3,"An in-depth study of archaeological techniques and 
methods. Students will gain knowledge about techniques, 
from the humanities and the natural sciences, used by 
archaeologists to locate, excavate, date, and interpret 
archaeological sites and artifacts. The potentials as well as 
the limitations of interpreting past societies are outlined."
ARC 4123,Ancient Ships and Harbors,3,"A study of seafaring in the ancient world. The development 
of boats and ships, nautical technology, the design and 
function of various significant ancient harbors, and the 
relationship between all of these subjects and archaeology 
receive detailed treatment in the course."
ARC 4133,Special Studies,3,"An examination of selected topics significant to the study 
of archaeology. Course content and subject matter varies. 
May be repeated for credit as topics change."
ARC 4143,Archaeology Field Project,3,"Hands-on work at an archaeological dig. Students will 
be able to put into practice archaeological techniques 
they have learned through coursework in the discipline. 
(Prerequisite: ARC 3113)"
GEO 2223,Geography,3,"A broad overview of various aspects of geography 
including major sections on landforms, bodies of water, 
political units, and cultural variations. Research tools and 
methodologies will be applied to the study of the state of 
Texas, the United States and the world. Includes  
field experience."
GOV 2213,National and State Government,3,"An analysis of national, state, and local government 
in the United States. Study is made of the Articles of 
Confederation, the Federal Constitution, the national 
party system, the departments of government, and other 
areas pertaining to national government. Histories of state 
governments and constitutions are examined, with special 
emphasis upon the Constitution of the State of Texas. The 
state legislature, the governor and state administration, the 
state court system, local government, local government 
problems, and other state and local government issues  
are analyzed."
GOV 2333,World Political Systems,3,"An overview of the evolution of political and economic 
systems and cultures. Students will be exposed to research 
strategies, sociological topics, and geographic information 
in order to develop a framework for understanding society."
HIS 1113,American History I,3,"A survey of the exploration of America, the founding 
and development of the English colonies, the War of 
Independence, the establishment of the U.S. Government, 
the War of 1812, westward expansion, states’ rights, slavery, 
the Civil War, and Reconstruction. America’s changing 
society and the interaction of individuals of differing cultural 
backgrounds in the early United States receive  
special attention."
HIS 1123,American History II,3,"Emphasis on post-Civil War conditions, settlement of 
the trans-Mississippi region, the struggle of Americans 
of various cultures and origins for a place in American 
society, the Populist and Progressive movements, the two 
world wars, and the Great Depression. The administrations 
of recent presidents from Harry Truman to the present 
administration, and the importance of the United States as 
a world power are included."
HIS 2113,Introduction to Economic History,3,"A study of economic practices in various societies 
throughout history. Special emphasis is placed on 
media of exchange, banking and lending, economic 
customs and theories, trade and commerce, agricultural 
and manufacturing production, use of resources, and 
government’s relation to production."
HIS 2123,World Civilizations I,3,"A study of the major civilizations of Asia, Africa, Europe, and 
the Americas from the dawn of history to the seventeenth 
century. Emphasis is placed on the unique cultural, 
political, social, and technological contributions which each 
civilization made to the world of its time and the world of 
today, with a special focus on significant periods of cultural 
exchange between Eastern and Western civilization."
HIS 2133,World Civilizations II,3,"A study of the major civilizations of Asia, Africa, Europe, 
and the Americas from the seventeenth century to the 
present day. Emphasis is placed on the unique cultural, 
political, social, and technological contributions which each 
civilization made to the world of its time and the world of 
today, with a special focus on the exchange and blending 
of diverse cultures and on the relationships among different 
peoples and nations."
HIS 3113,American Early Federal and Jacksonian Eras,3,"Political, constitutional, cultural, and economic 
developments in the U.S. during the formative period of the 
Republic, 1776-1849. Topics will include the Revolution, the 
Constitution, the Federalist administrations of Washington 
and Adams, the policies of Jefferson, the War of 1812, 
Jacksonian democracy, the Second Awakening, reform 
movements, westward expansion, and the growth of 
slavery. (Prerequisite: HIS 1113 or permission of professor)"
HIS 3123,American Sectional Conflict and Gilded Age,3,"Political, cultural, and economic developments in the U.S."
HIS 3133,America Since 1900,3,"A study of American social, political, economic, cultural, 
and diplomatic history from the turn of the century to the 
present time. Topics that receive in-depth coverage include 
the major wars, the Great Depression, increasing pluralism 
in American society, the Cold War, the decade of the 
1960’s, and the fall of communism. (Prerequisite: HIS 1123)"
HIS 3333,"Advanced Topics in American History Through 
1900",3,"A study of the most important issues of American history 
from colonial times through 1900. Topics that receive major 
emphasis include interaction between Native Americans 
and European settlers, American political ideology, 
the frontier, manifest destiny, industrialization, slavery, 
reform movements, the Civil War and Reconstruction, and 
segregation. (Prerequisite: HIS 1113)"
HIS 3413,Israel in the Ancient World,3,"An in-depth study of the ancient nation of Israel from the 
calling of Abraham through the destruction of Jerusalem 
and the deportation of most of the Jewish population by 
the Romans in the first and second centuries A.D. The 
place of Israel in the larger context of the Near East during 
the period receives significant emphasis.  
(Prerequisite: HIS 2123)"
HIS 4113,The Ancient Near East,3,"A study of the Egyptian, Sumerian, Assyrian, Babylonian, 
Persian, and other civilizations found in the Near East in 
ancient times. The course traces elements of the religion, 
government, technology, and society of each civilization. 
(Prerequisite: HIS 2123 or professor approval)"
HIS 4123,The Classical World,3,"A study of Greek and Roman civilizations to the fall of 
the Western Roman Empire. The course covers the 
Hellenistic period in the eastern Mediterranean, in addition 
to the purely classical societies of Greece and Rome. It 
traces elements of the religion, government, technology, 
philosophies, and society of each civilization. (Prerequisite:"
HIS 4133,Medieval Western History,3,"A study of European civilization from the fall of Rome to the 
Age of Discovery. The course focuses particular attention 
on Western and Central Europe and on the topics of 
feudalism, the Church, social classes, trade, agriculture, and 
warfare. (Prerequisite: HIS 2123)"
HIS 4143,The Modern Western World,3,"A study of European and New World societies from the Age 
of Discovery to the present. The course covers religious 
and governmental changes, the Scientific Revolution 
and Enlightenment, major political revolutions, the age of 
Napoleon, colonialism, and the two world wars, as well as 
other aspects of society and culture.  
(Prerequisite: HIS 2133)"
HIS 4413,Texas History,3,"Texas history from the earliest Spanish explorations to 
the present time as established by the TEKS. Topics that 
receive special emphasis are multi-cultural settlements 

of Texas, the Revolution, the Civil War, the frontier, the 
Populist Era, and the growth of Texas industry."
HIS 4913,Selected Topics,3,"An examination of topics significant to understanding 
human history. Course content and subject vary; may be 
taken for up to six hours’ credit.
HUMANITIES"
HUM 1133,Introduction to Fine Arts,3,"Emphasis will be given to Texas Art and Music Standards. 
This course will give an overview of the principles, elements, 
and techniques of the visual arts, architecture, music, 
photography and theater, as well as the terms and methods 
used to evaluate and appreciate works of art, music, drama, 
and other art forms. Also included will be an introduction 
to people who have made significant contributions in the 
history of the various art forms. The student will explore and 
apply comprehensive knowledge of music history, music 
evaluation, and musical perception and performance.
INTERCULTURAL STUDIES"
ICS 2113,Islam in America,3,"A study of the birth of American Islam, the early waves of 
Muslim immigration, and the evolution of American Islam 
toward orthodoxy. Emphasis is placed on the implications of 
Islam’s rapid growth in American society and the Christian’s 
responsibility to address this challenge."
ICS 2153,Spiritual Development,3,"In this course, students will develop a biblical 
understanding of the principles and practices of spiritual 
growth and development. Biblical methods of sharing the 
Christian faith and mentoring spiritual maturity of believers 
will be introduced. Emphasis also will be placed on the 
biblical qualities necessary for those involved in planting 
and developing communities of believers."
ICS 3113,Holistic Relief and Development,3,"This course will present new methods for reaching out to 
hurting populations through various compassion ministries 
through both relief and development. Various strategies of 
establishing community involvement for long-term impact 
will be a major focus. Strong emphasis will be given to 
the scriptural precedents that point to the validity of this 
outreach and ways of accomplishing spiritual ends."
ICS 3133,Women in Islam,3,"This course examines the identity and role of women in 
historic and contemporary Islam as taught by the Qur’an, 
the traditions and throughout society in various Muslim 
contexts. The student will examine the current debates 
about gender issues in Islam. This course will examine 
the implications of the religious role and status of Muslim 
women, their social status, as well as their place in the 
family, their home and Muslim society."
ICS 3143,Transforming Conflict,3,"This course focuses on sharpening peer-to-peer 
relationship skills. The course integrates research proven 
cognitive-behavioral skills with biblical practices to enhance 
interpersonal relationships. Special emphasis is placed on 
managing conflict in cross-cultural environments."
ICS 3163,Understanding the Spirit World,3,"This course deals with the realms of spirits as depicted in 
Scripture: the realm of God, the realm of angelic spirits--evil 
and good, and the realm of human spirits--un-regenerated 
and regenerated. The course focuses on discovering 
the source of spiritual oppression in any given conflict. 
(Prerequisite: BIB 1223)"
ICS 3183,Fundraising and Stewardship,3,"A study of the key aspects of personal and non-profit 
resource management specifically for workers in intercultural 
settings. The course will introduce the student to fundraising, 

donor management and financial reporting, with an emphasis 
on required forms and reporting for the Assemblies of God 
system. The course will also introduce basic principles of 
financial ethics, budgeting, and record keeping."
ICS 3223,Introduction to Islam,3,"Introduction to Islam will provide an overview of Islam, 
including its historical background, development, spread, 
its diversity and why it has such worldwide appeal. We will 
examine the main beliefs and practices of Muslims, noting 
similarities and crucial differences with Christianity in order 
to help Christian workers recognize both difficulties in 
evangelizing Muslims as well as the great opportunities. 
Special attention will be given to develop Christ-like 
attitudes and approaches for effective ministry to Muslims. 
(Prerequisite: BIB 1223) (Same as THE 3223)"
ICS 3233,Applied Sustainability,3,"Applied sustainability prepares students to meet 
the challenges of the destitute of this world through 
compassion, cutting edge technology, sustainable 
processes, and financially viable methods."
ICS 3331,Seminar,1,"A seminar providing opportunity to bring to the campus 
highly qualified persons with expertise in different phases 
of missions and cross-cultural evangelism. The experience 
and insights of the guest lecturers will serve as valuable 
resources for prospective ministers in missions and cross-
cultural evangelism. (Maximum of three seminars may be 
counted toward graduation.)"
ICS 3363,World Religions,3,"This course seeks to equip the student with necessary 
knowledge to intelligently approach those of the non-
Christian religions of the world. It views the tenets of 
the major religious systems comparatively. Religions 
studied include Pre-historic and tribal religions, Hinduism, 
Jainism, Sikhism, Buddhism, religions of East Asia, 
Zoroastrianism, Judaism, Christianity, and Islam. (Same as"
ICS 3523,Intercultural Communication and Anthropology,3,"This course examines the basic principles of cross-cultural 
communication including a focus on anthropological 
contexts and cultural barriers to effective communication 
along with the potential implications of these issues for 
Christian witness."
ICS 3912,Intercultural Service Internship Block,12,"Students will participate in a 12-week cross-cultural 
field internship experience. They will be assigned to a 
qualified mentor and actively participate in supervised 
intercultural service, community development, and other 
specializations depending on trip location. Students will 
complete assignments designed to demonstrate growth 
in intercultural understanding, knowledge of the principles 
and practices of intercultural service, understanding the 
distinct issues in intercultural leadership development and 
the ability to complete guided field research. A student 
must make application to and be approved by the Missions 
Department Committee before registering for this block. 
Students should apply for their internship as soon as they 
have completed 45 hours of study. (Prerequisite: BIB 1223)"
ICS 4143,Priorities for Intercultural Service,3,"This course examines the various paradigms of intercultural 
services with the goal of helping students develop a 
more integrated framework that embraces what are 
often seen as competing priorities: holistic service versus 
spiritual development. Special emphasis is given to the 
development of strategies rooted in Scripture, proven 
principles from history and cultural analysis. Special 
attention will be given to the spiritual needs of frontier 
contexts. Assemblies of God efforts to expand the global 
community of faith will be analyzed. (Prerequisite: BIB 1223)"
ICS 4153,Strategies for Multiethnic Service,3,"This course will address the historical background of 
American immigration. Attention will be given to present 
day demographic patterns and obstacles created by 
tradition, prejudice and lack of knowledge. Students 
will examine strategies being successfully employed in 
multiethnic churches in the U.S. (Prerequisite: BIB 1223)"
ICS 4223,Working with the Poor and Suffering,3,"This course focuses on biblical principles of community 
development as well as frameworks for understanding 
poverty. Students learn about principles of relief and 
development with regards to the needs and growth of  
a community."
ICS 4323,Working with Refugees and Migrant Populations,3,"This course focuses on critical elements necessary to 
understanding the refugee and displaced migrant crisis in 
regards to the legal and social factors that impact health 
and well-being in a humanitarian crisis.
JOURNALISM"
JOU 1141,The Image,1,"This course is designed to provide students with a strong 
emphasis on editing, layout, and design from an aesthetic 
perspective, to display quality literature, artwork, and 
photography in an e-journal format that is visually pleasing 
where every aspect speaks of artistic unity, or intentionality. 
The course will provide much practical experience that will 
benefit students in a number of professions. The course 
may be repeated for a maximum of three hours credit.
KINESIOLOGY"
KIN 2123,Human Anatomy and Physiology I,3,"Anatomy and Physiology I is the first part of a two course 
sequence.  This course covers fundamental principles of 
body systems and their functions.  Topics include basic 
chemistry, cells, tissues and organs of the following 
systems: integumentary, skeletal, muscular, nervous 
and special senses. Relationships among systems and 
regulation of physiological functions involved in maintaining 
homeostasis will be emphasized. Laboratory work includes 
dissection of preserved specimens, microscopic study, 
examining models, and physiological and computer 
simulations experiments. (Same as BIO 2123)"
KIN 3293,Clinical Field Study I,3,"A course designed to provide students with practical hands-
on experience in the instruction of exercise techniques 
in resistance training, plyometric training, aerobic and 
anaerobic training programs under the direction and 
supervision of the Kinesiology faculty. (Prerequisites: BIO 
2123, BIO 2124, PED 2133, PED 3153, PED 3163, Sophomore 
standing or above, and formal acceptance to  
Kinesiology program.)"
KIN 4113,Biomechanics,3,"Scientific study of human body and motion in mechanical 
perspective; analysis and understanding of the human 
mobility system; mechanical laws and principles and their 
application to human body motion; analysis methods for 
human body motion. (Prerequisites: BIO 2123, BIO 2124,"
KIN 4143,Exercise Physiology,3,"Exercise physiology encompasses exercise rehabilitation, 
exercise for health and complex medical conditions, 
musculoskeletal rehabilitation, recovery from injuries 
at work, postural control and improvements in sports 
performance. (Prerequisites: BIO 2123, BIO 2124, CHE 1114,"
KIN 4593,Clinical Field Study II,3,"A course designed to provide students with practical hands-
on experience in the instruction of exercise technique 
in resistance training, plyometric training, aerobic and 
anaerobic training programs under the direction and 
supervision of the Kinesiology faculty. This will be part II of 
Clinical Field Study i. (Prerequisites: BIO 2123, BIO 2124,"
LNG 3113,Topics in Linguistics,3,"An intensive study of current topics in linguistics research 
and cross cultural communication.  (Prerequisites: ENG 
3413, ENG 3423)"
LNG 3123,Morphology and Syntax,3,"A study of syntactic and morphological patterns as 
related to language use. This course will primarily focus 
on prevalent patterns in English with an additional focus 
on transformational grammar and universal grammatical 
patterns. (Prerequisite: ENG 3413)"
LNG 4113,Sociolinguistics,3,"A study of speech acts, code switching, bilingualism, and 
conversation analysis will be used to analyze language in 
society. The course will address linguistic variation  in the 
context of gender, ethnicity, social class, geography, and 
age.  (Prerequisites: ENG 3413, ENG 3423)"
MTH 0043,Developmental Math Sequence,3,"The Developmental Math Sequence course is designed to 
prepare students to succeed in college level math and can 
be repeated for credit until the prerequisite skills needed 
for general education math courses have been mastered. 
Initial placement is determined by ACT or SAT scores. This 
course does not fulfill the requirement for mathematics in 
the core curriculum."
MTH 1113,College Mathematics,3,"The study of modern concepts including elementary logic, 
set notation, number systems, systems of linear equations, 
quadratic equations, graphing, inequalities, progressions 
and elements of probability. (Prerequisite: Successful 
completion of MTH 0023 or placement determined by 
evaluation of ACT and Math Placement Exam scores.)"
MTH 1123,College Algebra,3,"A thorough study of the binomial theorem, progressions, 
exponents, quadratic equations, and ratio and proportion. 
The theory and use of logarithms are included. 
(Prerequisite: Successful completion of MTH 0043 or  
placement determined by evaluation of ACT and Math 
Placement Exam scores.)"
MTH 2113,Elementary Analysis,3,"Presents foundational principles that are necessary for 
student success in Calculus. Topics include an introduction 
to logarithmic functions, vectors, trigonometric form of 
a complex number, matrices, sequences and series, 
probability, conics, parametric equations, and polar 
equations. (Prerequisites: MTH 1123 with C or higher or 
equivalent scores on SAT/ACT or equivalent transfer 
courses.)"
MTH 2211,Calculus I Lab,1,"The weekly lab meetings are an integral part of Calculus 
I (MTH 2213). These labs are designed to provide hands-
on activities that will further the understanding of calculus 
and to provide an introduction to and instruction in the use 
of modern computer software. (Prerequisite: Enrollment in"
MTH 2213,Calculus I,3,"The first semester of Calculus: limits, continuity, derivatives, 
rules of differentiation, applications of differentiation 
optimization, L’Hopital’s Rule, curve sketching, integration, 
the Fundamental Theorem of Calculus. This course is taken 
in tandem with lab course MTH 2211. (Prerequisite: C or 
better in MTH 1123 or the Math/Calculus Aptitude Placement 
Test [MAPT] is required to register for this course; MTH 2113)"
MTH 2221,Calculus II Lab,1,"The weekly lab meetings are an integral part of Calculus 
II (MTH 2223). These labs are designed to provide hands-
on activities that will further the understanding of calculus 
and to provide an introduction to and instruction in the use 
of modern computer software. (Prerequisite: Enrollment in"
MTH 2223,Calculus II,3,"Applications of integration, techniques of integration, 
parametric equations, polar coordinates, sequences, series 
vectors, dot product, cross product, planes and quadric 
surfaces. This course will be taken in tandem with MTH 
2221. (Prerequisite: MTH 2213)"
MTH 3313,Calculus III,3,"Partial differentiation, multiple integrals (with applications), 
line integrals, Green’s Theorem, surface integrals, Stokes’ 
Theorem, divergence theorem. (Prerequisite: MTH 2223)"
MTH 3323,Introduction to Proofs and Discrete Mathematics,3,"An introduction to methods of mathematical proof, formal 
logic, functions, induction, and set theory. (Prerequisite:"
MTH 3333,Introduction to Linear Algebra,3,"An introduction to the fundamentals of linear algebra, 
including Gaussian elimination, solution of systems of 
linear equations, finite dimensional vector spaces, matrices, 
and determinants. The main emphasis of the course is on 
applications and computational methods, with a view to 
facilitate the use of linear algebra in business, computer 
science, and the natural and social sciences. (Prerequisite:"
MTH 3343,Linear Algebra,3,"A study of vector spaces, linear transformations, invariance, 
and the theory of matrices including eigenvalues and 
eigenvectors. (Prerequisites: MTH 3323, MTH 3333)"
MTH 3413,Statistics,3,"A study of basic statistical methods of distributions, central 
tendency, variability, correlation, sampling techniques, and 
hypothesis testing. (Prerequisite: Successful completion of"
MTH 4113,Abstract Algebra I,3,"Groups including Lagrange’s Theorem, Cauchy’s Theorem, 
the Isomorphism theorems, and symmetric groups. 
(Prerequisite: MTH 3343)"
MTH 4123,Real Analysis I,3,"The study of the properties of the real number line and 
the theory of functions of a real variable including limits, 
sequences, continuity, derivatives, and Riemann integration. 
(Prerequisite: MTH 3313)"
MTH 4133,Numerical Methods,3,"An introduction to numerical methods, both the 
mathematical methods for solving equations numerically 
and the programming of these methods on computers. 
Topics include interval-halving, Newton’s and Bairstow’s 
methods for a single equation; Gaussian elimination and 
Gram-Schmidt orthogonalization for solving systems of 
linear equations; interpolating polynomials; and methods 
of numerical differentiation and integration. TI-83/84 Plus 
graphing calculator required. (Prerequisite: Upper  
level standing)"
MTH 4153,Modern Geometry,3,"Finite geometries, transformations, motion of the Euclidean 
plane and 3-space, similarity transformations, convexity, and 
other topics.  (Prerequisites: MTH 3323)"
MTH 4163,Abstract Algebra II,3,"Ring theory up to and including prime and maximal ideals; 
unique factorization domains, and classification of groups of 
small order; introduction to field theory and the fields Q, R, 
and C. (Prerequisite: MTH 4113)convexity, and other topics."
MTH 4163,Problem Solving,3,"Strategies of problem solving; methods for teaching and 
applying different strategies; assessment of problem solving 
skills. (Prerequisite: Upper level standing)
MEDIA"
MED 2123,Introduction to Media Production,3,"A survey of the three most essential elements of video 
media production: videography, lighting, and editing. As 
an introduction to the entire media production process, 
this course provides the necessary foundation for visual 
storytelling in the 21st century. This course requires a 
technology fee."
MED 2153,Broadcast Production I,3,"Provides exposure to fundamental elements of broadcast 
production for both in-studio and field or remote on-location 
events. Emphasis is on theoretical approaches to broadcast 
components such as camera operation, audio recording 
and synchronization, technical directing, producing, 
and floor directing. The course provides a basis for the 
Broadcast Production II course. This course requires a 
technology fee. (Prerequisite: MED 2123; COM 2133 to be 
taken concurrently with MED 2153)"
MED 2163,Broadcast Production II,3,"Provides an in-depth exposure to broadcast production 
elements. Practical assignments in camera operation, audio, 
technical directing, producing, and floor directing provide 
a basis for skill development for both studio and remote 
broadcasting productions. Builds on theoretical learning 
obtained in the Broadcast Production I course. This course 
requires a technology fee. (Prerequisites: MED 2123,"
MED 2173,Audio Production and Aesthetics I,3,"This course is a survey of various types of microphones 
and techniques for proper vocal and instrument recording. 
Creating special effects, audio filters and other post-production 
techniques are examined with practical assignments and class 
exercises. Special attention is given to mixing and mastering 
digital audio tracks on computer software and builds on the 
knowledge and skills acquired in prerequisite courses."
MED 2373,Audio Production for Digital Media,3,"A survey of various techniques for sound design fo 
visual media, such as film and television. Sound effects, 
foley, voice-overs, automated dialogue replacement, and 
advanced production techniques are examined with practical 
assignments and class exercises. Special attention is given to 
mixing and mastering digital audio tracks on Digital  
Audio Workstations."
MED 2413,Audio Production for Music,3,"This course is a survey of various types of microphones 
and techniques for proper vocal and instrument recording. 
Creating special effects, audio filters and other post-production 
techniques are examined with practical assignments and class 
exercises. Special attention is given to mixing and masterig 
digital audio tracks on computer software and builds on the 
knowledge and skills acquired in prerequisite courses."
MED 3213,Digital Cinematography and Editing,3,"An in-depth study of video production as applied to single-
camera cinematography. The course examines the key 
components of continuity, composition, lenses, lighting, 
and field audio. In addition, the course provides more 
development of the post-production editing process with 
practical assignments and class exercises. This course 
requires a technology fee. (Prerequisites: COM 2143, MED 
2123, MED 2153)"
MED 3283,Worship Technologies,3,"Principles and techniques of live audio/video/lighting 
production for use in the local church.  
(Prerequisite: MED 2173)"
MED 3413,Audio Production and Aesthetics II,3,"A survey of various techniques for sound design for 
visual media, such as film and television. Sound effects, 
foley, voice-overs, automated dialogue replacement, 
and advanced production techniques are examined with 
practical assignments and class exercises. Special attention 
is given to mixing and mastering digital audio tracks on 
Digital Audio Workstations and builds on the knowledge 
and skills acquired in prerequisite courses. Enrollment 
requires approval of the instructor. (Prerequisite: MED 2173,"
MED 3523,Sound for Cinema,3,"Students will work in a team environment to complet the 
required elements of the audio post-production process for 
an official SAGU Cinema project. Specific techniques and 
strategies used by working professionals during the post-
production process will be learned, such as how to spot, edit, 
and assemble dialogue, sound effects, foley, and music, in 
addition to mixing and prepping the audio for final delivery. 
(Prerequisite: MED 2173, MED 3213)"
MED 4233,Post Production and Delivery,3,"Students will work in a team environment to complete the 
required elements of the post-production process for an 
official SAGU Cinema product. This may include some or all 
of the following: assembly of raw footage into a workable 
rough cut, final visual editing, dialogue replacements, sound 
foley, music bed/score insertions, special effects, final 
audio mixing, and master output to a variety of deliverable 
formats. Typical assignments will be either a summer film 
project or a Mission TEN documentary, but may also include 
additional projects as assigned by instructor. Students 
should anticipate exposure to multiple software platforms 
such as Final Cut, Premiere, After Effects, Pro Tools and 
other applications as needed. (Prerequisite: Instructor 
approval)"
MED 4243,Principles of Film Industry,3,"This course explores the industry of filmmaking from a 
business perspective. Topics of study include solutions for 
monetizing cinematic productions through both traditional 
and emerging methods of distribution and marketing. Case 
studies from previously produced films will also survey 
aspects of fundraising and budgeting.  
(Prerequisite: MED 2123)"
MED 4523,Digital Arts and Design,3,"Builds on the knowledge and skills acquired in prerequisite 
courses. Emphasis is placed on exploring advanced 
techniques and artistic decisions in the video editing 
process. These areas of discipline may include certain 
aspects of: history of editing, contemporary methods of 
editing, dialogue editing, audio mixing, motion graphics, 
special effects, color correcting, collaborative re-editing, 
and master deliverables. This course requires a technology 
fee. (Prerequisites: COM 2233, MED 2123, MED 2153, MED 
2163, MED 3213)"
MED 4583,Media Internship,3,"Students may seek a position which relates to their major 
with a cooperating business in the communication industry. 
Students are required to work 40 hours for each academic 
credit hour received. A weekly report to the supervising 
professor is required.  May be repeated for up to six units. 
(Prerequisite: Approval of the department chair.)
MUSIC"
MAP 1000,Recital Attendance,0,"Required of all music majors each semester of full-time 
enrollment. From initial enrollment, students will be required 
to attend a minimum of seventy percent of the on-campus 
recitals. (A minimum of six semesters of recital attendance 
is required for graduation with a degree in music.) Grading 
will be on a Pass/No Pass basis. 
MAP Applied Music                                                 
1 or 2 Hours  
Private music instruction. Applied lessons will emphasize 
technique, sight reading and repertoire. Each credit 
involves a 30-minute private lesson and a minimum of 5 
hours of practice each week. Students will continue to 
register for lower-level study until the completion of the 
Proficiency Examinations which, if passed, will permit the 
student to register for upper level study. Also, a $75 lab fee 
will be added for each hour taken and $35 facilities fee will 
be applied for the course.
MUSIC MAJORS 
Lower Level"
MAP 1021,"or 1022 Clarinet 
MAP 1031 or 1032 Saxophone 
MAP 1041 or 1042 French Horn 
MAP 1051 or 1052 Trumpet  
MAP 1061 or 1062 Trombone 
MAP 1071 or 1072 Baritone  
MAP 1081 or 1082 Percussion 
MAP 1091 or 1092 Violin  
MAP 1101 or 1102 Piano  
MAP 1201 or 1202 Voice  
MAP 1301 or 1302 Flute 
MAP 1501 or 1502 Bassoon 
MAP 1601 or 1602 Cello  
MAP 1701 or 1702 Guitar  
MAP 1801 or 1802 Bass Guitar 
MAP 1901 or 1902 Viola
MAP 2000 Piano Proficiency",0,"All music majors are required to pass the Piano Proficiency 
Exam as a graduation requirement. Students should attempt 
this exam at the end of the sophomore year."
MAP 2100,Voice Proficiency,0,"All music majors declaring voice as their primary applied 
area  and all music education majors are required to pass 
the Voice Proficiency Exam as a graduation requirement. 
Students should attempt this exam at the end of the 
sophomore year."
MAP 2200,Instrumental Proficiency,0,"All music majors declaring instrumental as their primary 
applied area are required to pass the Instrumental 
Proficiency Exam as a graduation requirement. Students 
should attempt this exam at the end of the sophomore year."
MAP 3200,Junior Recital,0,"Performance of at least 30 minutes of music, including 
classical music literature from selected periods of music 
history and Christian or gospel music repertoire for 
music performance majors; lead a minimum of 30 minute 
music worship session, incorporating varied hymns and 
contemporary worship selections for music ministries 
majors. (Prerequisite: Students must have passed 
proficiency requirements for their primary performance 
area before the recital can be performed - MAP 2000 for 
piano majors; MAP 2100 for vocal majors; MAP 2200 for 
instrumental majors. Required of all music performance and 
music ministries majors.)"
MAP 4010,Senior Recital,0,"Performance of at least one hour of music, including 
classical music literature from all periods of music history 
and Christian or gospel music repertoire for music 
performance and music education majors; leading at 
least a one hour music worship session, incorporating 
varied hymns and contemporary worship selections for 
music ministry majors. (Prerequisites: Students must have 
completed all required music courses [or be enrolled 
in the final required courses] and passed all proficiency 
requirements before the recital can be performed; 
Senior, upper-division standing in major applied area and 
department approval.)"
MUE 1121,Band,1,"An instrumental group open to students from all 
departments for ministry in campus chapel services and 
special events, using instrumental arrangements from a 
broad spectrum of musical literature."
MUE 1131,Jazz Ensemble,1,"Patterned after both contemporary big band and the 
large popular groups of the 1930s and 1940s, this group 
devotes itself to the performance of jazz literature of the 
past and present as well as sacred jazz literature. Open 
to all University students by audition. There will be public 
concerts each semester as well as performance for Chapel."
MUE 1161,Choir,1,"A choir open to students from all departments for ministry 
in chapel services, special events and minimal travel for 
representation and promotion of SAGU. This choral group 
prepares a repertoire giving the students an extensive 
range of music literature experience."
MUE 1181,Chorale,1,"A choral ensemble open to students from all departments, 
which will give a limited number of on-campus concerts and 
local performances. The ensemble will perform a cappella 
and accompanied selections from all the major periods of 
music history and a cappella arrangements of contemporary 
gospel music. Admission by audition."
MUE 1190,Music Ensemble,0,"An instrumental or vocal group open to students from all 
departments for ministry in campus chapel services and 
special events, using instrumental and vocal arrangements 
from a broad spectrum of musical literature."
