code,title,credits,description
HRGY 1313,Fundamentals of Gemology I (Diamonds),3,"Development of skills in gem stone identification. Emphasis on diamonds in-
cluding diamond simulants, diamond grading, and the proper use and care of 
laboratory instruments. Fee charged."
HRGY 1314,Fundamentals of Gemology II (Colored Stones),3,"Development of skills in gem stone identification. Emphasis on colored stones 
including synthetics, enhancement and treatments, and the proper use and 
care of laboratory instruments. Fee charged."
HRGY 1319,Basic Horology I,3,"Introduction to disassembly, cleaning, and reassembly of the basic watch using 
time proven methods. Emphasis on nomenclature. 
 Prerequisite: None. Fee charged."
HRGY 1320,Basic Horology II,3,"Continuations of Basic Horology I with emphasis on identification and func-
tions of parts common to all mechanical watches. Fee charged."
HRGY 1321,Basic Horology III,3,"Continuation of Basic Horology II. Emphasis on replacement of case parts as 
well as hairspring manipulation. Fee charged."
HRGY 1322,Basic Horology IV,3,"A continuation of Basic Horology III. Emphasis on replacement and repair of 
damaged parts in mechanical watches. Fee charged."
HRGY 1341,Stone Setting I,3,Focus on bead setting and bright cutting techniques. Fee charged.
HRGY 1342,Stone Setting II,3,"Continuation of Stone Setting I. Focus on prong setting, repronging, retip-
ping, and reheading. Fee charged."
HRGY 1343,Stone Setting III,3,"A continuation of Stone Setting II including fancy bright cuts, bezel sets, and 
gypsy sets. Fee charged."
HRGY 1344,Stone Setting IV,3,"A continuation of Stone Setting III including fancy bright cuts, bezel sets, and 
gypsy sets, and the setting of multiple stones such as channel-setting, cluster-
setting, and fishtail-setting. Fee charged."
HRGY 1348,Jewelry Repair/Fabrication I,3,"Emphasis on techniques, fabrication, and repair of jewelry. Introduction to 
equipment and techniques of jewelry manufacturing including assembly of 
findings. Fee charged."
HRGY 1349,Jewelry Repair/Fabrication II,3,"Continuation of Jewelry Repair/Fabrication I with emphasis on techniques, 
fabrication, and repair of jewelry. Introduction to equipment and techniques of 
jewelry manufacturing including chain repair and electroplating. Fee charged."
HRGY 1350,Intermediate Gemology,3,"Study of the formation, recovery, lore/superstition, merchandising, advertis-
ing, display, and buying and selling of precious gems. Fee charged."
HRGY 1371,Introduction to Computer Aided Jewelry Design,3,"Study of the programs, operations, characteristics, modeling, and machining 
techniques of Computer Aided Design (CAD), Computer Aided Manufactur-
ing (CAM) are explored in this course. Applications in visualization, render-
ing, animation, 2D design, 2 ½ D design and solid modeling, 3D design and 
solid modeling. Prerequisite: Basic computer skills and applications or consent 
of instructor. Fee charged"
HRGY 1372,Technical Illustration for Jewelry Design,3,"Topics include pictorial drawing including isometrics, obliques, perspectives, 
charts, and graphs; shading and transfer lettering; and use of different media. 
Fee charged."
HRGY 1373,Basic Computer Aided Drafting for Jewelry Design,3,"An introduction to computer-aided drafting. Emphasis is placed on drawing 
setup; creating and modifying geometry; storing and retrieving predefined 
shapes; placing, rotating, and scaling objects, adding text and dimensions, using 
layers, coordinating systems; as well as input and output devices. Fee charged."
HRGY 1374,Solid Modeling Design for Jewelry,3,"A computer-aided modeling course, contents covers the development of three-
dimensional drawings and models from sketches and orthographic drawings 
and utilization of three-dimensional models in design work. Fee charged."
HRGY 1375,Computer Integrated Manufacturing for Jewelry,3,"Concepts of CIM are introduced. Emphasis is placed on using computers to 
automate a total manufacturing system. Hands-on experiences integrating 
CAD/CAM, robotics, fluid power, CNC machines, vision systems, and recog-
nition equipment. Fee charged."
HRGY 1380,Cooperative Education - Jewelrymaking,3,"Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture compo-
nent. Students will apply the theory, concepts, and skills involving specialized 
materials, tools, equipment, procedures, regulations, laws, and interactions 
within and among political, economic, environmental, social, and legal sys-
tems associated with the occupation and the business/industry; and will dem-
onstrate legal and ethical behavior, safety practices, interpersonal and team-
work skills, and appropriate written and verbal communication skills using the 
terminology of the occupation and the business/industry."
HRGY 1381,Cooperative Education - Watchmaking,3,"Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture compo-
nent. Students will apply the theory, concepts, and skills involving specialized 
materials, tools, equipment, procedures, regulations, laws, and interactions 
within and among political, economic, environmental, social, and legal sys-
tems associated with the occupation and the business/industry; and will dem-
onstrate legal and ethical behavior, safety practices, interpersonal and team-
work skills, and appropriate written and verbal communication skills using the 
terminology of the occupation and the business/industry."
HRGY 1391,Special Topics in Watchmaking and Jewelry,3,"Topics address recently identified current events, skills, knowledge, and/or at-
titudes and behaviors pertinent to the technology or occupation and relevant 
to the professional development of the student. This course was designed to be 
repeated multiple times to improve student efficiency. Fee charged."
HRGY 2301,Intermediate Horology I,3,"Introduction to the theory and repair of watch escapements. End-of-Course 
Outcomes: Demonstrate repair and replacement of roller jewels, guard fingers, 
pallet jewels, pallet arbors; and perform escapement adjustment on basic me-
chanical watches. Fee charged."
HRGY 2302,Intermediate Horology II,3,"Continuation of Intermediate Horology I with emphasis on advanced hair-
spring manipulation and friction jewelling. Fee charged."
HRGY 2303,Intermediate Horology III,3,"Continuation of Intermediate Horology II with emphasis on complicated 
watch movements. Fee charged."
HRGY 2304,Intermediate Horology IV,3,"A continuation of Intermediate Horology III with emphasis on complicated 
watch movements including disassembly, cleaning, and repair. Fee charged."
HRGY 2305,Intermediate Horology V,3,"A continuation of Intermediate Horology IV with emphasis on speed. Focus 
on adjustment of escapements and hairsprings, precision timing, regulation of 
mechanical movements, and disassembly, cleaning, and repair of both calendar 
and self-winding watches. Fee charged."
HRGY 2306,Intermediate Horology VI,3,"Continuation of Intermediate Horology V with further emphasis on speed to 
meet industry standards. Focus on adjustment of escapements and hairsprings, 
precision timing, regulation of mechanical movements, and disassembly, clean-
ing, and repair of both calendar and self-winding watches. Fee charged."
HRGY 2307,Intermediate Horology VII,3,"Continuation of Intermediate Horology VI with emphasis on speed. Focus on 
disassembly, cleaning, and repair of automatic winding watches; and on preci-
sion timing including nomenclature, parts interchangeability, proper lubrica-
tion, and casing. Fee charged."
HRGY 2308,Intermediate Horology VIII,3,"A continuation of Intermediate Horology VII with emphasis on speed. Focus 
on disassembly, cleaning, and repair of calendar watches; and on precision tim-
ing including nomenclature, parts interchangeability, proper lubrication, and 
casing. Fee charged."
HRGY 2331,Advanced Gemological Practice,3,"Study of the use and care of lab equipment and selection of and familiarity 
with vendors. Fee charged."
HRGY 2333,Casting II,3,"Continuation of Casting I. Includes instruction in mold making and vibratory 
finishing. Fee charged."
HRGY 2335,Precious Metals I,3,"Emphasis on layout, bright cuts, baguettes, marquise, pear, cushion, and emer-
ald cut stones. Focus on utilization of commercial shop guidelines. Fee charged."
HRGY 2336,Precious Metals II,3,"A continuation of Precious Metals I. Focus on layout, bright cuts, baguettes, 
marquise, pear, cushion, and emerald cut stones as well as pave in precious 
metals. Includes utilization of commercial shop guidelines. Emphasis on speed. 
Fee charged."
HRGY 2337,Precious Metals III,3,"Continuation of Precious Metals II with emphasis on techniques and refine-
ment of commercial shop practices including lost wax process of casting in 
precious metals and assembly of die- struck and cast findings. General review 
of bench techniques. Fee charged."
HRGY 2338,Precious Metals IV,3,"Continuation of Precious Metals III with emphasis on techniques and refine-
ment of commercial shop practices including lost wax process of casting in 
precious metals and assembly of die- struck and cast findings. General review 
of bench techniques from fabrication of a platinum pendant to soldering die 
struck heads on mountings. Emphasis on speed. Students take the “Jewelers of 
America” certification exam for bench jewelers. Fee charged."
HRGY 2341,Advanced Horology Systems I,3,"A practical hands on training of disassembly, cleaning, repair and adjustment 
of timers and simple chronographs. Fee charged."
HRGY 2342,Advanced Horology Systems II,3,"A continuation of Advanced Horology I with emphasis on speed. Includes the 
study of disassembly, cleaning, repair, and adjustment of timers, alarms, and 
other more complicated mechanical movements. Fee charged."
HRGY 2343,Advanced Horology Systems III,3,"A continuation of Advanced Horology Systems II with emphasis on electronic 
theory related to quartz analog watches. Fee charged."
HRGY 2344,Advanced Horology Systems IV,3,"Continuation of Advanced Horology Systems III including the repair of quartz 
analog and quartz digital timepieces. Fee charged."
HRPO 2301,Human Resources Management,3,"Behavioral and legal approaches to the management of human resources in 
organizations. The student will explain the development of human resources 
management; explain current methods of job analysis, recruitment, selection, 
training/development, performance management, promotion, and separation; 
describe management’s ethical, social, and legal responsibilities; explain meth-
ods of compensation and benefits planning; and describe the role of strategic 
human resources planning."
HYDR 1345,Hydraulics and Pneumatics,3,"Discussion of the fundamentals of hydraulics and pneumatics, components 
of each system, and the operations, maintenance, and analysis of each system. 
Fee charged."
IMED 1316,Web Design I,3,"Instruction in web design and related graphic design including mark-up lan-
guages, and browser issues. The student will identify how the Internet func-
tions with specific attention to the file transfer; apply design techniques in the 
creation and optimization of graphics and other embedded elements; demon-
strate the use of World Wide Web Consortium (W3C) formatting and layout 
standards; design, create, test, and maintain a web site."
INMT 2345,Industrial Troubleshooting,3,"An advanced study of the techniques used in troubleshooting various types of 
industrial equipment to include mechanical, hydraulic, and pneumatic systems 
and their control devices. Emphasis will be placed on the use of schematics and 
diagrams in conjunction with proper troubleshooting procedures."
INTC 1341,Principles of Automatic Control,3,"Basic measurements, automatic control systems and design, closed loop sys-
tems, controllers, feedback, control modes, and control configurations. Prereq-
uisite: Instructor approval. Fee charged."
IRWS 0302,Integrated Reading and Writing (IRW) (32.0108.59 12),3,"Integration of critical reading and academic writing skills. Successful comple-
tion of this intervention fulfills TSI requirements for reading and/or writing. 
Students are placed into the course by test scores. The course may not be used 
to fulfill degree requirements."
ITCC 1314,CCNA 1: Introduction to Networks,3,"This course covers networking architecture, structure, and functions; intro-
duces the principles and structure of IP addressing and the fundamentals of 
Ethernet concepts, media, and operations to provide a foundation for the cur-
riculum. The student will build simple LANs; perform basic configuration on 
routers and switches; and implement IP addressing schemes."
ITCC 1344,"CCNA 2: Switching, Routing, and Wireless Essentials",3,"Describes the architecture, components, and operations of routers and switch-
es in small networks and introduces wireless local area networks (WLAN) and 
security concepts; provides an in-depth understanding of how routers and 
switches operate and are implemented in the LAN environment. The student 
will configure, secure, and maintain routers and switches; resolve common is-
sues with routing protocols, virtual LANs, and inter-VLAN routing in both 
IPv4 and IPv6 networks; configure WLANs."
ITCC 2320,"CCNA 3: Enterprise Networking, Security, and Automation",3,"Describes the architecture, components, operations, and security to scale for 
large, complex networks, including wide area network (WAN) technologies. 
Emphasizes network security concepts and introduces network virtualization 
and automation. The student will configure advanced routing and switching 
protocols; resolve common issues with routing and switching protocols; iden-
tify threats and enhance network security; implement IPv4 Access Control 
Lists (ACLs); configure Network Address Translation (NAT) services; explain 
virtualization, software defined networking, and automation."
ITNW 1325,Fundamentals of Networking Technologies,3,"Instruction in networking technologies and their implementation. Topics in-
clude the OSI reference model, network protocols, transmission media, and 
networking hardware and software. End-of-Course Outcomes: Identify and 
use network transmission media; explain the OSI model; Identify the charac-
teristics of network topologies and protocols; identify the functions of a net-
work operating system and distinguish between centralized, client/server, and 
peer-to-peer systems; and distinguish between Local Area Networks (LANs) 
and Wide Area Networks (WANs) and identify the components used to ex-
pand a LAN into a WAN."
ITNW 1337,Introduction to the Internet,3,"Introduction to the Internet with emphasis on using the World Wide Web to 
locate, transfer, and publish information. Survey of emerging technologies on 
the Internet. Fee charged."
ITNW 1351,Fundamentals of Wireless LANs,3,"Design, plan, implement, operate, and troubleshoot Wireless Local Area Net-
works (WLANs). Includes WLAN design, installation, and configuration; and 
WLAN security issues and vendor interoperability strategies. The student will 
explain wireless technologies, topographies, and standards; design, install, con-
figure, monitor, maintain, and troubleshoot wireless networks; and implement 
wireless security using encryption, MAC filtering, Authentication, Authoriza-
tion, and 802.1x technologies."
ITNW 1354,Implementing and Supporting Servers,3,"Implement, administer, and troubleshoot information systems that incorpo-
rate servers in a networked computing environment. The student will con-
figure peripherals and devices; set up servers; configure directory replication; 
manage licensing; create and manage system policies and profiles; administer 
remote servers and disk resources; create and share resources; implement fault-
tolerance; configure servers for interoperability; install and configure Remote 
Access Service (RAS); and identify and monitor performance bottlenecks and 
resolve configuration problems."
ITNW 2305,Network Administration,3,"Topics include network components, user accounts and groups, network file 
systems, file system security, and network printing. The student will describe the 
components of a local area network and their relationship; create and administer 
user accounts and groups; plan and set up network file systems; create effective 
file system security; and implement and administer network printing."
ITNW 2313,Networking Hardware,3,"Exploration of hardware devices including cables, servers, and workstations, 
network connectivity devices and uninterruptible power supplies. The student 
will build network cables; identify and implement connectivity devices; select 
appropriate network power management devices; and determine the necessary 
computer hardware requirements for workstations and servers."
ITSC 1301,Introduction to Computers,3,"Overview of computer information systems. Introduces computer hardware, 
software, procedures, and human resources. The student will identify the com-
ponents of a computer system; use common applications; explain the impact 
of computers on society; identify computer careers; identify fundamental pro-
gramming structures; identify ethical use of computers; and use basic operat-
ing system functions. Suggested Prerequisite: Keyboarding proficiency."
ITSC 1305,Introduction to PC Operating Systems,3,"Introduction to personal computer operating systems including installation, 
configuration, file management, memory and storage management, control 
of peripheral devices, and use of utilities. The student will install, configure, 
and maintain the operating system; perform basic file management operations; 
organize and allocate primary and secondary storage; access and control pe-
ripheral devices; and run utilities."
ITSC 1309,Integrated Software Applications I,3,"Introduction to business productivity software suites using word processing, 
spreadsheets, databases, and/or presentation software. The student will use 
word processing, spreadsheet, database, and/or presentation software; and in-
tegrate applications to produce documents. Prerequisite: Keyboarding profi-
ciency."
ITSC 1321,"Intermediate PC Operating Systems 
3.2.4 
Custom operating system installation, configuration and troubleshooting, 
management of file systems, memory, storage, and peripheral devices.
ITSC 1325 
Personal Computer Hardware 
3.2.4 
Current personal computer hardware including assembly, upgrading, setup, 
configuration, and troubleshooting. End-of-Course Outcomes: Assemble/
setup and upgrade personal computer systems; diagnose and isolate faulty 
components; optimize system performance; and install/connect peripherals. 
ITSC 1364 
Practicum - Computer and Information Sciences, General",3,"Practical, general workplace training supported by an individualized learning 
plan developed by the employer, college, and student. The student will, as 
outlined in the learning plan, apply the theory, concepts, and skills involv-
ing specialized materials, tools, equipment, procedures, regulations, laws, and 
interactions within and among political, economic, environmental, social, and 
legal systems associated with the occupation and the business/industry and 
will demonstrate legal and ethical behavior, safety practices, interpersonal and 
teamwork skills, and appropriate written and verbal communication skills us-
ing the terminology of the occupation and the business/industry. Instructor 
permission required."
ITSC 2321,Integrated Software Applications II,3,"Intermediate study of computer applications from business productivity soft-
ware suites. Instruction in embedding data and linking and combining docu-
ments using word processing, spreadsheets, databases, and/or presentation 
media software. The student will use intermediate word processing, spread-
sheet, database, and/or presentation software techniques; and apply integration 
techniques to produce documents. Prerequisite: ITSC 1309 or COSC 1301."
ITSC 2335,Application Software Problem Solving,3,"Utilization of appropriate application software to solve advanced problems and 
generate customized solutions."
ITSC 2339,Personal Computer Help Desk Support,3,"Diagnosis and solution of user hardware and software related problems with 
on-the-job and/or simulated projects. The student will demonstrate rapport 
with users in problem-solving situations; analyze user problems and lead them 
through solutions; maintain problem logs; and formulate problem-solving 
methodologies."
ITSW 1304,Introduction to Spreadsheets,3,"Instruction in the concepts, procedures, and application of electronic spread-
sheets. The student will define spreadsheet terminology and concepts; create 
formulas and functions; use formatting features; and generate charts, graphs, 
and reports."
ITSW 1307,Introduction to Database,3,"Introduction to database theory and the practical applications of a database. 
The student will identify database terminology and concepts; plan, define, and 
design a database; design and generate tables, forms, and reports; and devise 
and process queries."
ITSW 1310,Introduction to Presentation Graphics Software,3,"Instruction in the utilization of presentation software to produce multimedia 
presentations. Graphics, text, sound, animation and/or video may be used in 
presentation development. The student will identify presentation media termi-
nology and concepts; create presentations using text, visual and/or sound ele-
ments; use effective compositions and style; prepare presentations for distribu-
tion on computers or other media; and modify sequence and slide master."
ITSW 2334,Advanced Spreadsheets,3,"Advanced techniques for developing and modifying spreadsheets. Includes 
macros and data analysis functions."
ITSY 1300,Fundamentals of Information Security,3,"An introduction to information security including vocabulary and terminolo-
gy, ethics, the legal environment, and risk management. Identification of expo-
sures and vulnerabilities and appropriate countermeasures are addressed. The 
importance of appropriate planning, policies and controls is also discussed."
ITSY 1342,Information Technology Security,3,"Instruction in security for network hardware, software, and data, including 
physical security; backup procedures; relevant tools; encryption; and protec-
tion from viruses."
ITSY 2300,Operating System Security,3,"Safeguard computer operating systems by demonstrating server support skills 
and designing and implementing a security system. Identify security threats 
and monitor network security implementations. Use best practices to config-
ure operating systems to industry security standards. Prerequisite: ITSY 1342."
ITSY 2301,Firewalls and Network Security,3,"Identify elements of firewall design, types of security threats and responses 
to security attacks. Use Best Practices to design, implement, and monitor a 
network security plan. Examine security incident postmortem reporting and 
ongoing network security activities. Prerequisite: ITSY 1342."
ITSY 2330,Intrusion Detection,3,"Computer information systems security monitoring, intrusion detection, and 
crisis management. Includes alarm management, signature configuration, sen-
sor configuration, and troubleshooting components. Emphasizes identifying, 
resolving, and documenting network crises and activating the response team. 
Corequisite: ITSY 2300 and ITSY 2301."
ITSY 2342,Incident Response & Handling,3,"In-depth coverage of incident response and incident handling, including iden-
tifying sources of attacks and security breaches; analyzing security logs; recover-
ing the system to normal; performing postmortem analysis; and implementing 
and modifying security measures. Prerequisite: ITSY 2300 and ITSY 2301."
ITSY 2343,Computer System Forensics,3,"In-depth study of system forensics including methodologies used for analysis 
of computer security breaches. Collect document and evaluate evidence to per-
form postmortem analysis of a security breach. Corequisite: ITSY 2342"
ITSY 2345,Network Defense and Countermeasures,3,"This is a practical application and comprehensive course that includes the 
planning, design, and construction of defenses fora complex network that will 
sustain an attack, document events, and mitigate the effects of the attack. Pre-
requisite: ITSY 2300 and ITSY 2330; Corequisite: ITSY 2342."
LTCA 1312,Resident Care in the Long Term Facility,3,"A study of the delivery of services to residents of long term care facilities in-
cluding ethical considerations and quality of life issues."
MATH 0300,Elementary Algebra (32.0104.51 19),3,"Topics covered normally include real numbers, linear equations and inequali-
ties, application of linear equations, ratio and proportion, multiplication and 
division of polynomials, and factoring. This course is not for college-level cred-
it and may not be used to satisfy degree requirements."
MATH 0400,Foundations of Mathematical Reasoning (32.0104.51 19),4,"This course surveys a variety of mathematical topics needed to prepare students for 
college level statistics or quantitative reasoning. Topics include: numeracy with an 
emphasis on estimation and fluency with large numbers; evaluating expressions 
and formulas; rates, ratios, and proportions; percentages; solving equations; linear 
models; data interpretations including graphs and tables; verbal, algebraic and 
graphical representations of functions; exponential models. This course is not for 
college-level credit and may not be used to satisfy degree requirements."
MATH 0401,Foundations of Algebraic Reasoning (32.0104.51 19),4,"Topics in mathematics including study of relations and functions, inequalities, 
algebraic expressions and equations (absolute value, polynomial, radical, ra-
tional), with a special emphasis on linear and quadratic expressions and equa-
tions. Recommended for STEM-majors who are not college ready in math-
ematics. Prerequisite: Satisfactory placement test score. This course is not for 
college-level credit and may not be used to satisfy degree requirements."
MATH 1314,College Algebra (27.0101.54 19),3,"In-depth study and applications of polynomial, rational, radical, exponential 
and logarithmic functions, and systems of equations using matrices. Additional 
topics such as sequences, series, probability, and conics may be included."
MATH 1316,Plane Trigonometry (27.0101.53 19),3,"In-depth study and applications of trigonometry including definitions, identi-
ties, inverse functions, solutions of equations, graphing, and solving triangles. 
Additional topics such as vectors, polar coordinates and parametric equations 
may be included. Prerequisite: MATH 1314 or concurrent enrollment in 
MATH 1314."
MATH 1324,Mathematics for Business & Social Sciences (27.0301.52 19),3,"The application of common algebraic functions, including polynomial, expo-
nential, logarithmic, and rational, to problems in business, economics, and the 
social sciences are addressed. The applications include mathematics of finance, 
including simple and compound interest and annuities; systems of linear 
equations; matrices; linear programming; and probability, including expected 
value. Prerequisite: meet TSI college-readiness standard for Mathematics; or 
equivalent."
MATH 1325,Calculus for Business & Social Sciences (27.0301.53 19),3,"This course is the basic study of limits and continuity, differentiation, optimi-
zation and graphing, and integration of elementary functions, with emphasis 
on applications in business, economics, and social sciences. This course is not 
a substitute for MATH 2413, Calculus I. Prerequisite: MATH 1314 or 1324."
MATH 1332,Contemporary Mathematics (Quantitative Reasoning) (27.0101.51 19),3,"Intended for Non STEM (Science, Technology, Engineering, and Mathemat-
ics) majors. Topics include introductory treatments of sets and logic, financial 
mathematics, probability and statistics with appropriate applications. Number 
sense, proportional reasoning, estimation, technology, and communication 
should be embedded throughout the course. Additional topics may be covered."
MATH 1342,Elementary Statistical Methods (27.0501.51 19),3,"Collection, analysis, presentation and interpretation of data, and probability. 
Analysis includes descriptive statistics, correlation and regression, confidence 
intervals and hypothesis testing. Use of appropriate technology is recommended."
MATH 1350,Mathematics for Teachers I (Fundamentals of Mathematics I)  (27.0101.56 19),3,"This course is intended to build or reinforce a foundation in fundamental 
mathematics concepts and skills. It includes the conceptual development of 
the following: sets, functions, numeration systems, number theory, and prop-
erties of the various number systems with an emphasis on problem solving and 
critical thinking. Prerequisite: MATH 1314 or the equivalent."
MATH 1351,Mathematics for Teachers II (Fundamentals of Mathematics II)  (27.0101.57 19),3,"This course is intended to build or reinforce a foundation in fundamental 
mathematics concepts and skills. It includes the concepts of geometry, mea-
surement, probability, and statistics with an emphasis on problem solving and 
critical thinking. Prerequisite: MATH 1314 or the equivalent."
MATH 2312,Pre-Calculus Math (27.0101.58 19),3,"In-depth combined study of algebra, trigonometry, and other topics for calcu-
lus readiness. Prerequisite: MATH 1314 or the equivalent preparation."
MATH 2320,Differential Equations (27.0101.64 19),3,"Ordinary differential equations, including linear equations, systems of equa-
tions, equations with variable coefficients, existence and uniqueness of solu-
tions, series solutions, singular points, transform methods, and boundary value 
problems; application of differential equations to real-world problems. Prereq-
uisite: MATH 2414."
MATH 2413,Calculus I (27.0101.59 19),4,"Limits and continuity; the Fundamental Theorem of Calculus; definition of 
the derivative of a function and techniques of differentiation; applications of 
the derivative to maximizing or minimizing a function; the chain rule, mean 
value theorem, and rate of change problems; curve sketching; definite and in-
definite integration of algebraic, trigonometric, and transcendental functions, 
with an application to calculation of areas. Prerequisite: MATH 1314 and 
1316 or 2312 or by placement test scores."
MATH 2414,Calculus II (27.0101.60 19),4,"Differentiation and integration of transcendental functions; parametric equa-
tions and polar coordinates; techniques of integration; sequences and series; 
improper integrals. Prerequisite: MATH 2413."
MATH 2415,Calculus III (27.0101.61 19),4,"Advanced topics in calculus, including vectors and vector-valued functions, 
partial differentiation, Lagrange multipliers, multiple integrals, and Jacobians; 
application of the line integral, including Green’s Theorem, the Divergence 
Theorem, and Stokes’ Theorem. Prerequisite: MATH 2414."
MDCA 1210,Medical Assistant Interpersonal and Communications Skills,2,"Emphasis on the application of basic psychological principles and the study 
of behavior as they apply to special populations. Topics include procedures 
for self-understanding and social adaptability in interpersonal communi-
cation with patients and co-workers in an ambulatory care setting."
MDCA 1309,Anatomy and Physiology for Medical Assistants,3,"Emphasis on structure and function of human cells, tissues, organs, and 
systems with overview of common pathophysiology. The student will iden-
tify and correlate cells, tissues, organs, and systems of the human body; dif-
ferentiate normal from abnormal structure and function; and differentiate 
all body systems, their organs, and relevant pathophysiology."
MDCA 1343,Medical Insurance,3,"Emphasizes medical office coding for payment and reimbursement by pa-
tient or third party payers for ambulatory care settings. Prerequisite: HITT 
1305."
MRKG 1311,Principles of Marketing,3,"Introduction to the marketing mix functions and process. Includes identi-
fication of consumer and organizational needs and explanation of environ-
mental issues. The student will identify the marketing mix components in 
relation to market segmentation; explain the environmental factors which 
influence consumer and organizational decision-making processes; and 
outline a marketing plan."
MRMT 1307,Medical Transcription I,3,"Fundamentals of medical transcription with hands-on experience in transcrib-
ing actual physician dictation including basic reports such as history and physi-
cals, discharge summaries, consultations, operative reports, and other medical 
reports. Utilizes technology compatible with industry standards. Designed to 
develop speed and accuracy. Fee charged. Prerequisites: HITT 1305 and typ-
ing skills of 40 wpm."
MRMT 2333,Medical Transcription II,3,"Transcription of medical reports with increasing speed and accuracy including 
history and physicals, consultations, discharge summaries, operative reports, 
and other medical reports. Fee charged. Prerequisites:"
HITT 1305,"and MRMT 1307 and typing skills of 50 wpm.
MUAP 1101 Strings (50.0903.54 26)",1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1117,Woodwind (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1137,Brass (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1157,Percussion (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1161,Guitar (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1169,Keyboard (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1181,Voice (50.0903.54 26),1,"Individual Instruction. One lesson of thirty minutes per week. Intended for 
music majors and approved non-music majors. May be repeated for credit. 
Fee charged."
MUAP 1202,Strings (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUAP 1217,Woodwind (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for music ma-
jors and approved non-music majors. May be repeated for credit. Fee charged."
MUAP 1237,Brass (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUAP 1257,Percussion (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUAP 1261,Guitar (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUAP 1269,Keyboard (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUAP 1281,Voice (50.0903.54 26),2,"Individual Instruction. One lesson of one hour per week. Intended for mu-
sic majors and approved non-music majors. May be repeated for credit. Fee 
charged."
MUEN 1141,Chorale (50.0903.57 26),1,"Rehearsal of choral literature with one major performance each semester. Ad-
ditional performances upon consent of director. Open to all students. May be 
repeated for credit."
MUEN 1142,Show Choir (50.0903.57 26),1,"Ensemble rehearsal and performance of light classics, popular songs, and music 
of the Broadway stage. Extensive performance opportunities include song and 
dance combinations. Enrollment upon consent of instructor."
MUEN 1154,Chamber Singers (50.0903.58 26),1,"Small ensemble rehearsal and performance, including Renaissance and Baroque 
through contemporary musical styles. Enrollment upon consent of instructor."
MUEN 1227,Instrumental Ensemble (50.0903.55 26),2,"Study of instrumental music through rehearsal and performance of brass, 
woodwind, jazz/rock, and wind ensembles. Open to all students upon consent 
of instructor."
MUEN 1237,Jazz Workshop (50.0903.56 26),2,"Study of jazz improvisation with emphasis on “blues” style. Rehearsal and per-
formance of small combos, including styles in Dixieland, bop, rock, and avant-
garde. Enrollment upon consent of instructor."
MUEN 1255,Vocal Ensemble (Minor) (50.0903.58 26),2,"Study of gospel music through rehearsal, study of technique and performance. 
Open to all students, this course may be repeated for credit."
MUSI 1116,Sightsinging/Ear Training I (50.0904.56 26),1,"Singing tonal music in treble, bass, alto, and tenor clefs. Aural study, including 
dictation, of rhythm, melody, and diatonic harmony. Must enroll concurrently 
in MUSI 1311. Prerequisite: MUSI 1303 with a minimum grade of “C” or 
recommendation of music faculty as determined by placement test."
MUSI 1117,Sightsinging/Ear Training II (50.0904.56 26),1,"Continuation of MUSI 1116. Singing tonal music in treble, bass, alto, and 
tenor clefs. Aural study, including dictation, of rhythm, melody, and diatonic 
harmony. Must enroll concurrently in MUSI 1312. Prerequisite: MUSI 1116 
with a minimum grade of “C.”"
