code,title,credits,description
HIST 4960,Directed Reading,0,"Supervised reading in area selected in consultation with 
professor directing."
HIST 4970,Special Studies,0,"Supervised research or project selected with advice of 
professor."
HIST 4980,Seminar,0,"Research or reading seminar on topic announced by 
department."
HIST 5960,Directed Readings,0,Individual studies in history determined by the  professor.
HIST 5970,Special Studies,0,"An intensive study of a particular aspect of history 
determined by the needs of the student as identified by 
the professor."
HIST 5990,"Historical Research, Writing, And/Or",0,"Thesis 
Historical research, writing, and/or thesis. 
 
HONORS (HON)"
HON 3113,#Local Habitations,3,"This course takes both a broad, contextual view and a 
detailed look at the community through an academic lens. 
Using the City as Text pedagogical model, students will 
examine how their viewpoints have been structured by 
regional, 
national, 
and 
international 
cultures 
by 
investigating their geography. They will examine the 
relationships between texts, places, and people while 
engaging with the university and greater local community. 
 
HON 
4173 
OK 
Scholar-Leadership 
Enrichment 
Program 
Interdisciplinary 
Seminar 
organized 
through 
the 
Oklahoma Scholar-Leadership Enrichment Program 
(OSLEP)"
HON 4180,Study Abroad,0,"Students engage in a domestic or international study 
abroad program either directly administered or approved 
by the Honors Program."
HON 4712,#Senior Seminar,2,"Students pursue a multidisciplinary research project 
through a peer-review process and public dissemination. 
Students 
will 
use 
their 
grounding 
in 
history, 
communication, psychology, anthropology, philosophy, 
logic, and literary and cultural studies (i.e. the honors 
curriculum) to articulate and discuss the broader 
community relevance of their individual major expertise. 
 
HUMANITIES (HUM)"
HUM 2113,#Early Humanities,3,"Unity of philosophy and the arts in the ancient and 
medieval world. Emphasis on relevance to present life."
HUM 2223,#Modern Humanities,3,"Philosophy and the arts as human responses to the 
challenges of the modern world."
HUM 2313,#Introduction to Literature,3,"Study of selected literary works, with emphasis on both 
understanding literary forms and grasping literature as 
commentary on life. (Same as ENG 2313)"
HUM 2453,#Philosophy in Life,3,"Informal examination of the range of philosophic efforts to 
clarify the dilemmas of life."
HUM 4980,Seminar,0,Content varies according to the time and need.
HUM 5113,Advanced Humanities Study,3,"Intensive study of selected areas of the cultural 
achievements of mankind."
HUM 5980,Seminar,0,"Content varies according to the time and need. 
 
KINESIOLOGY (KIN)"
KIN 1113,#Wellness and Positive Life Styles,3,"A study involving the integration of principles of health and 
wellness that expand one's potential to make informed 
choices about life styles. Lectures with corresponding 
laboratory experiences are designed to aid students in 
personal fitness and wellness development."
KIN 2001,Intercollegiate Football,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours)"
KIN 2101,Intercollegiate Basketball,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours)"
KIN 2111,Intercollegiate Women's Basketball,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours.)"
KIN 2201,Intercollegiate Baseball,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours)"
KIN 2401,Intercollegiate Tennis,1,"Varsity participation. (Five days a week in  season. 
Maximum credit of four hours)"
KIN 2411,Intercollegiate Women's Tennis,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours.)"
KIN 2501,Intercollegiate Golf,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours)"
KIN 2601,Weight Training and Conditioning,1,"Physical conditioning program consisting of weights and 
jogging."
KIN 2651,Specialized Recreational Activities,1,"(Subject named in title listing. Course may be repeated 
under a different subject.)"
KIN 2662,"Survey of Health, Physical Education &",2,"Recreation 
This course is designed to give the prospective teacher of 
Physical 
Education/Health 
and/or 
the 
Recreation 
specialist an insight into the area of specialization. 
Personal fitness assessment, trends and issues, and 
portfolio requirements in the respective programs will be 
addressed."
KIN 2701,Intercollegiate Women's Cross Country,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours.)"
KIN 2752,First Aid and Safety,2,"This course provides knowledge and practical  experience 
in emergency care."
KIN 2801,Intercollegiate Women's Softball,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours.)"
KIN 2901,Intercollegiate Women's Volleyball,1,"Varsity participation. (Five days a week in season. 
Maximum credit of four hours.)"
KIN 3113,School and Community Health,3,"A study of procedures leading to the solution of health 
problems found in the school and community."
KIN 3142,Recreation Sports Programs,2,"This course is designed to study the objectives and 
principles in administering recreational sports programs in 
schools and in the community. The course offers an 
exploration and examination of theoretical foundations 
and basic sport programming skills, methods, and 
techniques necessary to deliver recreational sports 
activities within a variety of settings, agencies and/or 
organizations. 
 
KIN 
3152 
Camp 
Counseling 
Leadership 
and 
Programming 
Organization and administration of organized camp  
experiences. Topics will include counseling techniques, 
leadership, and programming."
KIN 3242,Sports/Recreation Facilities Management,2,"The course is designed to present information regarding 
management of recreation facilities in the public and 
private sectors. The course will focus on the facility 
manager's role and responsibilities."
KIN 3252,Motor Learning and Development,2,"This course is a study of the development of movement 
skills in humans from infancy to older adulthood and how 
differing motor, cognitive, and social abilities affect skill 
acquisition."
KIN 3352,Measurement and Evaluation,2,"Measurement and evaluation techniques applicable to 
school physical education and exercise settings."
KIN 3462,Adapted Physical Education,2,"This course is designed to examine the need for  
programs adapted for individuals with atypical physical 
needs and to focus on awareness and knowledge of 
various 
types 
of 
conditions, 
symptoms, 
and 
characteristics of said individuals. Emphasis is given to 
the organization and development of programs adapted 
for individuals with physical challenges."
KIN 3473,#Applied Anatomical Kinesiology,3,"An in-depth study of the human musculoskeletal  system; 
examining each joint, the associated muscles, and the 
movements produced. Emphasis is given to the 
application to human movement, to athletic performance, 
and to injury prevention."
KIN 3553,Elementary School Program,3,"Methods and teaching techniques in preparation for 
teaching physical education to elementary school 
students."
KIN 3563,Health Fitness,3,"This course will examine the relationships between 
exercise and nutrition with health, fitness, disease 
prevention, and longevity. An emphasis will be placed on 
the roles of exercise and proper nutrition in preventing 
chronic conditions such as obesity, metabolic syndrome, 
cardiovascular disease, type 2 diabetes, and cancer. The 
 

knowledge gained in this course is useful to any individual 
who is interested in pursuing a career as a personal 
trainer, corporate fitness specialist, clinical exercise 
physiologist, or cardiac rehabilitation specialist."
KIN 3652,Recreational Leadership,2,"Techniques of group leadership; interpretation of 
leadership; analysis of problems at various levels; and 
examination of methods of leadership."
KIN 3753,Techniques of Teaching Team Sports and,3,"Gymnastics 
Teaching and performance techniques of team sports and 
gymnastics. Includes but not limited to volleyball, soccer, 
flag football, softball, track and field, and gymnastics."
KIN 3763,Tech of Teaching Lifetime Activities,3,"Teaching and performance techniques of lifetime  
activities. Includes but not limited to tennis, golf, dance, 
camping, backpacking and hiking."
KIN 3852,Officiating,2,"Techniques of officiating. Topics will include effective 
communication skills, officiating style, conflict resolution, 
and legal responsibilities."
KIN 3951,Sport Management Internship I,1,"A real-world learning experience in sport and recreational 
programs that will give the student the opportunity to 
experience and contribute to a professional recreation 
sports management setting and develop skills essential to 
that setting. Petition required."
KIN 4043,Introduction to Sport Law,3,"An introduction to sport law with an emphasis on liability, 
negligence, and risk management with an application to 
recreation sport management."
KIN 4053,Organization and Administration,3,"Administrative techniques and sound management  
principles utilized in physical education, intramurals, 
intercollegiate, and health education programs."
KIN 4152,Community Recreation,2,"Study of the scope of recreation, activities appropriate for 
a community wide program, survey of facilities and 
opportunities, and planning."
KIN 4253,#Physiology of Exercise,3,"This course provides an introduction to the physiological 
considerations of the human organism in response to 
physical activity."
KIN 4263,#Advanced Physiology of Exercise,3,"This course provides students with an advanced level of 
understanding of exercise physiology. It emphasizes the 
acute and chronic effects of exercise on various 
physiological systems in adults and the integrative nature 
of these physiological responses."
KIN 4273,Exercise Testing and Prescription,3,"This course introduces the basic knowledge regarding the 
methodology 
of 
exercise 
testing 
and 
exercise 
prescription. Specific emphasis will be placed on 
knowledge pertaining to the ACSM Health Fitness 
Instructor Certification Exam. Successful completion of 
this course results in having the understanding and skills 
necessary 
to 
administrate 
excercise 
testing 
and 
prescription in both the commercial and clinical setting. 
This course is designed for majors who wish to pursue a 
career in either cardiac rehabilitation or corporate fitness. 
Content centers on both healthy and special populations 
with a variety of abilities and disabilities."
KIN 4283,Human Performance Laboratory,3,"This course is designed to provide introductory  
knowledge and experience in collecting and analyzing 
human physiological data in response to physical activity 
and exercise. The knowledge gained in this course is 
useful to any individual seeking to better comprehend the 
acute response and chronic adaptation of humans to 
physiological stress. This course is particularly valuable 
to students pursuing a career in the exercise sciences."
KIN 4353,#Foundations of Physical Education,3,"Brief history of health and physical education; scientific 
and philosophic foundations for modern program 
construction."
KIN 4363,#Foundations of Recreation,3,"This course is planned to provide a thorough description 
of the current scope and organizational practices as well 
as 
the 
historical, 
sociological, 
psychological, 
philosophical and economic aspects of recreation and 
leisure."
KIN 4373,#Foundations of Kinesiology,3,"A study of kinesiology and the related fields with a focus 
on how they are integrated into a unified body of 
knowledge. Replaces previous Foundations courses. Do 
not take this course if you have had KIN 4353 or KIN 
4363. Instructor permission (2020FA)"
KIN 4383,Contemporary Issues in Sport Management,3,A study of current issues in recreation sport management.
KIN 4402,Principles of Athletic Coaching,2,"This course is designed to introduce the coaching/ 
teacher candidate to the basic knowledge needed to be 
successful 
in 
the 
coaching 
field. 
The 
various 
responsibilities and roles of head coaches and assistant 
coaches will be examined."
KIN 4413,Principles of Strength and Conditioning,3,"Coaching 
This course is designed to provide a comprehensive 
overview of developing strength and conditioning 
programs for diverse populations. Emphasis is placed on 
designing programs for the development of physiological 
attributes required for performance of a variety of physical 
activities."
KIN 4502,Coaching Football,2,"Basic fundamentals and techniques in coaching the three 
major areas of football--offense, defense, and the kicking 
games as well as practice, organization, and game 
situations."
KIN 4512,Coaching Basketball,2,"Methods of coaching individual and team offensive and 
defensive skills as well as practice, organization, and 
game situations."
KIN 4602,Coaching Baseball,2,"Theory 
of 
coaching 
offensive 
and 
defensive  
fundamentals, 
practice, 
organization, 
and 
game 
situations."
KIN 4632,Coaching Softball,2,"This course examines the basic fundamentals and  
techniques in coaching offensive and defensive skills as 
well as planning practices, organizing schedules, hiring 
officials, planning travel, handling game situations, and 
investigating strategies in the sport of softball."
KIN 4642,Coaching Volleyball,2,"This course examines the basic fundamentals and  
techniques in coaching offensive and defensive skills as 
well as planning practices, organizing schedules, hiring 
officials, planning travel, handling game situations, and 
investigating strategies in the sport of volleyball."
KIN 4802,Care and Prevention of Athletic Injuries,2,"The course provides instruction in areas such as  
injury/illness prevention, first aid and emergency care, 
assessment of injury/illness, human anatomy and 
physiology, therapeutic modalities, and  nutrition. Clinical 
education experiences afford hands-on practice and 
reinforcement of techniques studied (Lab fee)"
KIN 4813,Nutrition and Weight Managment,3,"This course will explore some of the aspects of weight 
control; why individuals gain weight, why some individuals 
need to lose weight, how individuals can lose weight, and 
how weight loss can be maintained. Metabolism, food 
consumption, and exercise, as related to weight control, 
will be considred and discussed."
KIN 4823,Nutrition in Sports,3,"This course examines the study of nutrition as it relates to 
human energy production, energy substrate utilization 
during exercise, fitness, and sports performance. Special 
emphasis is given to energy needs for specific types of 
physical activity, current theories related to weight 
gain/loss, the relationships between diet and training for 
optimal performance, and sports performance enhancing 
substances."
KIN 4833,Stress Management,3,"This course is designed to introduce various techniques 
utilized to successfully manage stress. Information about 
stress, anger management, relaxation techniques, and 
coping skills is included."
KIN 4842,#Psychology of Sport,2,"This course is designed to introduce the history and 
evolution of sports psychology. The course identifies 
various personality traits and the impact these traits have 
on sport performance. Specific traits of aggression, 
confidence, and anxiety will be investigated. The course 
also addresses the dynamics involved in the structure of 
a team."
KIN 4852,Fitness for Life,2,"The course is designed to investigate nutrition, weight 
training, and aerobic activities as components of a healthy 
lifestyle. The intent of the course is to persuade students 
to engage in healthy living for a lifetime."
KIN 4903,Methods in Physical Education and Health,3,"A theory and practice course focusing on organizational 
and instructional techniques, discipline strategies, and 
class management. Will not count toward a major or minor 
in Physical Education. (Must be admitted to Teacher 
Education)"
KIN 4952,Sport Management Internship II,2,Petition required.
KIN 4963,Practicum,3,"The practicum is intended to provide the opportunity to 
apply and expand the knowledge and skills learned in the 
academic program with actual clients/consumers, to 
promote the development of self-evaluation and problem 
solving skills, and to aquaint students with different 
career/practicum opportunities that exist within the field of 
Exercise Science."
KIN 4970,Special Studies,0,"Individualized project selected in consultation with the 
professor. Petition required."
KIN 4980,Seminar,0,Petition required.
KIN 4990,Research,0,"Independent research designed in consultation with the 
professor. Petition required."
KIN 5003,Sport and Society,3,"Review and analysis of sociological phenomena related 
to sport."
KIN 5023,Foundations of Sport and Exercise Science,3,"A cross-disciplinary course that provides students with a 
broad foundation of the various sub-disciplines of sport 
and 
exercise 
science 
including 
the 
anatomical, 
biomechanical, 
physiological, 
nutritional, 
and 
psychological bases of human movement."
KIN 5053,Applied Research Methods and Statistics In,3,"Sports 
A study of research methodology and literature related to 
sport. The course is designed to develop correct 
application of research methods and statistical process 
decision-making relative to continuous improvement in 
coaching and sport management."
KIN 5103,Administration of Athletics,3,"Problems, policies, and procedures involved in the 
administration of athletics."
KIN 5113,"Sport Management, Finances and Fund",3,"Raising 
This course is designed to study the management,  
financing, marketing and sponsorships of sport programs."
KIN 5123,Facility Planning and Event Management,3,"A study in the planning and developing of sport facilities 
as well as event management."
KIN 5203,Advanced Measurement in Physical,3,"Education 
Study of standardized tests, construction of tests, and a 
survey of research studies."
KIN 5303,Contemporary Issues,3,"A study of current issues in sport studies. Topics may 
include administration and 
management, 
exercise 
science as it relates to various sports, and other relevant 
issues in coaching."
KIN 5403,Scientific Basis of Motor Skills,3,"Research implications relating to the application of 
learning theories to the teaching of motor skills."
KIN 5503,Movement Education,3,"History, overview, and program planning. Emphasizes 
movement as the basis for learning."
KIN 5603,Legal Aspects,3,"Legal aspects of sport administration, coaching, and 
teaching physical education. Topics include the analysis 
of legal issues such as liability, negligence, risk 
management, tort law, and application of sport law."
KIN 5703,Problems in Health Education,3,"A survey of current health education problems with in 
depth coverage of major topics."
KIN 5753,Sport Nutrition,3,"The study of nutrition as it relates to human energy 
production, utilization during exercise, fitness, and sports 
performance. Special emphasis is given to energy needs 
for specific types of physical activity, current theories 
related to weight gain/loss, the relationships between diet 
and training for optimum performance, and sports 
performance enhancing substances. 
 
KIN 
5843 
Advanced 
Develop 
of 
Strength 
& 
Conditioning Program 
The theoretical and practical applications of strength 
training and conditioning. Special emphasis is given to the 
development of sport and event specific strength and 
conditioning programs, sports specific performance 
demands, and individual performance optimization. 
Programs shall be based upon the performance 
requirements associated with musculoskeletal strength 
and 
flexibility, 
body 
composition, 
cardiovascular 
endurance, and nutritional recommendations."
KIN 5853,Biomechanics of Sport Techniques,3,"Applies the principles and mechanics of motion to a 
variety of physical activities. Fundamental movements 
necessary for the successful execution of a variety of 
techniques."
KIN 5863,"Skills, Techniques, and Strategies for",3,"Coaching 
Methods of teaching sport skills in a variety of  sports. The 
purpose is to promote athletes'  growth, development, and 
learning in all areas of sports. A study of the trends and 
issues related to the development and maintenance of 
athletic abilities in a variety of sports."
KIN 5873,Advanced Care and Treatment of Athletic,3,"Injuries 
Recognizing and caring for sport injuries.  Examining 
purposes and procedures for adequate care of injured 
athletes. An advance investigation into Health Care 
Administration, Legal Liability, Care, Prevention and 
Rehabilitation of Athletic Injuries."
KIN 5903,Advanced Theory of Coaching Football,3,"W/Analytics 
Individual skills and their incorporation into  game 
strategy. Comparative examination of offenses and 
defenses with special emphasis on analytics."
KIN 5923,Advanced Theory of Coaching Baseball,3,"W/Analytics 
Individual skills and their incorporation into game strategy. 
Comparative examination of offenses and defenses with 
special emphasis on analytics."
KIN 5953,Advanced Theory of Coaching Basketball,3,"W/Analytics 
Individual skills and their incorporation into game strategy. 
Comparative examination of offenses and defenses with 
special emphasis on analytics."
KIN 5960,Directed Readings,0,"Individualized study selected in consolation with the 
professor."
KIN 5970,Individual Study in Sports Studies and,0,Athletic Admin
KIN 5980,Seminar in Sports Studies and Athletic,0,Admin
KIN 5990,Research,0,"Independent investigation designed in consultation with 
the professor. (Prerequisite: permission req uired) 
 
LANGUAGE (LANG)"
LANG 1113,#Introduction to European Languages,3,"This course presents an overview of the structure and 
phonology of five major Western European languages: 
Latin, French, German, Italian, and Spanish."
LANG 4903,Methods & Media,3,"An intensive study of foreign language pedagogy,  
including 
second 
language 
acquisition, 
national 
standards, professionalism, and specific techniques and 
strategies for teaching and assessing student learning in 
foreign languages. A passing score on Oklahoma Subject 
Area Test in Spanish is required. (Must be admitted to 
Teacher Education) 
 
LEADERSHIP (LEAD)"
LEAD 1113,Fundamentals of Leadership,3,"An introduction to leadership theories, types of leaders, 
characteristics of successful and unsuccessful leaders, 
basic tools leaders can use in supervisory positions, and 
motivational techniques. Choctaw Participants Only"
LEAD 1123,Communication in Leadership,3,"A study of generational diversity and the differences in 
behavior that arise from that diversity in the workplace. 
The course also examines how to communicate 
effectively with diverse generations. Choctaw Participants 
Only"
LEAD 1133,Leadership Performance,3,"This course is a study of how to identify both  
organizational and individual goals, develop active 
listening skills, assess your own personal coaching style 
as it relates to leadership, and incorporate standards and 
methods in the performance of daily tasks. Choctaw 
Participants Only"
LEAD 1143,Introduction to Resource Management,3,"This course examines the primary function of a leader in 
a supervisory role, the different levels of management in 
an organization, the different theories of people 
management, the organizational systems for project 
prioritization and time management, and the function of 
an action plan. Choctaw Participants Only"
LEAD 2103,Foundations of Leadership,3,"This course incorporates leadership theory, types of 
leaders and characteristics of successful leaders. 
Choctaw Participants Only"
LEAD 2123,Managing Conflict,3,"This course incorporates problem-solving identification 
and techniques, approaches to problem solving, the five 
whys of root cause analysis and writing problem 
statements. Choctaw Participants Only"
LEAD 2133,Cultural Communication,3,"This course incorporates definitions of communication 
styles across differing cultures and presents strategies 
and best practicies for organizing and conducting group 
meetings. Choctaw Participants Only 
 
LEAD 
2143 
Fundamentals 
of 
Performance 
Management 
This course is designed to develop business couching 
skills, including defining the role of a coach, developing 
expectations, receiving feedback, and managing others in 
a variety of work-related situations. Choctaw Participants 
Only"
LEAD 2153,Organizational Planning,3,"This course is designed to develop organizational 
planning skills, including understanding a SWOT  
analysis, planning and assigning roles, and creating and 
implementing a strategic planning process. Choctaw 
Participants Only"
LEAD 3143,Transformational Leadership,3,"This course analyzes various business leadership styles 
defines transformational leadership qualities, and helps 
the student to develop effective relationship models for a 
generationally 
diverse 
workplace. 
Choctaw 
LEAD 
participants only"
LEAD 3153,Performance-Driven Teams,3,"This course identifies and analyzes various personality 
types within an organization and applies principles of 
performance to business settings. Choctaw LEAD 
Participants only"
LEAD 3163,Advanced Performance Management,3,"This course analyzes the performance management  
process within organizations and presents opportunities 
to create a coaching culture in the workplace. Choctaw 
Participants Only"
LEAD 3173,Resource Allocation and Management,3,"This course serves to introduce Maslow's Hierarchy of 
Needs 
into 
enthusiasm 
and 
reward 
situations,  
demonstrates conflict management solutions in the 
workplace, and provides opportunities to discover and 
apply time management logs, tables, and grids. Choctaw 
Participants only"
LEAD 3183,Organizational Behavior,3,"This course is designed to introduce and investigate the 
three steps of strategic planning, create, and develop a 
strategic planning cycle, and build a ten-year sustanability 
model within a large organization.  Choctaw Participants 
only"
LEAD 4113,Visionary Leadership,3,"This course covers the characteristics of visionary leaders 
investigates Emotional Intelligence and its role within the 
leadership of an organization, and analyzes Visionary 
Leadership Self-Assessment models. Choctaw LEAD 
Participants only"
LEAD 4123,Organizational Leadership (Choctaw,3,"Nation) 
This course directly identifies the Mission and Values of 
the Choctaw Nation of Oklahoma, identifies and assesses 
the core values of the tribal nation, and develops 
presentational skills promoting the Choctaw Nation of 
Oklahoma. Choctaw LEAD Participants only"
LEAD 4133,Leading Organizational Performance,3,"This course introduces the performance planning  
process and the rewards program for departments within 
an organization, identifies the vision, mission, and culture 
of an organization, and set alignments for those areas. 
Choctaw Participants Only"
LEAD 4143,Benchmarking Performance,3,"This course identifies strategies for leading during times 
of organizational crisis, develops succession planning 
strategies, and identifies and compares performance and 
potential for performance in departments within an 
organization. Choctaw Participants Only"
LEAD 4153,Leading Organizational Systems,3,"This course identifies and implements the steps  involved 
in creating a strategic plan, creates metrics to analyze 
successes and challenges within anorganizational 
system, and assesses both the strategic plan and metrics 
for viability in an organization. Choctaw Participants Only"
LEAD 4950,Leadership Internship,0,"Supervised professional-level leadership assignment with 
a business firm, government agency, or non-profit 
organization. Petition required."
LEAD 4980,Seminar,0,Small group study of topic announced by department.
LEAD 4990,Research Practicum,0,"Independent investigation designed in consultation with 
the professor."
LEAD 5980,Seminar,0,"Small group study of topic announced by department. 
 
 
LIBERAL ARTS AND SCIENCES (LAS)"
LAS 4991,Capstone,1,"In this course, students will articulate the ways in which 
multiple disciplinary perspectives contribute to the 
exploration and understanding of a common theme. This 
course will provide a structure for students to knit together 
diverse strands of knowledge into a coherent whole; 
allowing for diversity in perspectives and approaches. 
This pursuit will help students to find and understand an 
underlying coherence to their university education without 
a traditionally-defined major. 
 
MANAGEMENT (MNGT)"
MNGT 2123,#Introduction to Leadership,3,"An introduction to the nature of leadership, with a focus 
on the history and origins of leadership, theoretical 
approaches 
to 
leadership, 
and 
the 
essence 
of 
contemporary leadership. Application of these concepts 
to life experiences will be addressed. 
 
MNGT 
3113 
#Management 
and 
Organizational 
Behavior 
The study of planning, leading, organizing, and  
controlling to effectively manage organizations in a 
dynamic environment. Includes a heavy emphasis on 
human behavior in organizations."
MNGT 3123,#Civic Leadership,3,"A study of leadership development and skills necessary 
for the citizen-leader. The course examines leadership in 
local civic organizations, school systems, and local, state, 
and national government. International leadership issues 
are also examined."
MNGT 3133,Organizational Leadership,3,"A survey of theory and research on leadership in formal 
organizations. The primary focus of the course is on 
managerial leadership as opposed to parliamentary 
leadership, leadership of social movements, or informal 
leadership in peer groups."
MNGT 3143,#Principles of Management,3,"The study of planning, organizing, leading, and  
controlling with emphasis on the behavioral approach."
MNGT 3153,Hospitality Management,3,"This course provides students with an overview of the 
hospitality industry. Topics covered include the growth 
and development of the hospitality industry, travel and 
tourism, hotel operations, restaurants and food service, 
casinos, theme parks, and event management. The focus 
will be on management and operational functions and 
responsibilities 
in 
areas 
such 
as 
administration, 
organization, communication, accounting, marketing, and 
human relations."
MNGT 3243,Production and Operations Management,3,"This course is intended to be a survey of operating 
practices and models in both manufacturing and service 
firms. It provides managers with sufficient knowledge to 
make informed total business decisions and to introduce 
standard terms and concepts for communications with 
operating personnel. In such a course, it should be 
recognized that breadth of subject matter, not depth of 
topic, will be the goal. Emphasis is on skills for 
operating/controlling systems and less emphasis on 
design. Topics that are covered are forecasting quality 
control; inventory and supply chain management;  
aggregate/capacity planning and scheduling; and project 
management."
MNGT 3343,Small Business Management,3,Starting and managing a small business.
MNGT 3443,Supervisory Management,3,"A study of the problems involved between the  supervisor 
and the employee including union involvement."
MNGT 3533,Human Resource Management,3,"To acquaint the student with EEO regulations and with 
modern methods of selection, appraising, training, and 
solving various personnel problems."
MNGT 3733,Native American Gaming Management,3,"This course is designed to prepare students for careers in 
Native American gaming. It explores all facets of casino 
operations, from food and beverages to cage operations, 
auditing, marketing, and reporting. It examines the 
mathematics and utility analysis of gaming, including 
newly introduced technologies and related practices for 
gaming and casino operations. Students will also be 
introduced to the laws and politics of Indian gaming and 
tribal sovereignty issues."
MNGT 3933,Restaurant Operations,3,"Restaurant operations management will address  content 
areas including industry basics, sanitation, safety, 
nutrition, marketing, menu planning, design, and pricing, 
human resources, accounting and financial management, 
product purchasing, receiving, storing and issuing, and 
restaurant analysis and improvement."
MNGT 3943,Hotel Operations,3,"This course is designed to provide the students with a 
general 
understanding 
of 
the 
operations 
and 
management of today's modern hotels. Students are 
introduced to the history of the hotel industry, current 
industry trends and the various departments and 
managers' responsibilities that are key elements of a hotel 
operation."
MNGT 4113,Contemporary Issues in Leadership,3,"A study of contemporary issues in leadership to include 
transcendent 
leadership; 
followership; 
courage 
leadership; the internal compass of leading; women and 
leadership; the pitfalls of leading; moral leadership; and 
leadership candor."
MNGT 4243,Quality Management,3,"History, 
philosophy, 
and 
theory 
of 
total 
quality  
management as presented by authors such as W. 
Edwards Deming, Joseph Juran, Philip Crosby and 
others. The focus will be on continuous quality 
improvement, total quality control, competitive advantage, 
problem solving, and statistical process control."
MNGT 4253,Organizational Behavior,3,"Perspectives on modern theories regarding human  
behavior in organizations. Attention focused on theories 
and realities of leadership, power, motivation, work-
satisfaction, group dynamics, decision-making, and 
organizational change."
MNGT 4353,Management Science,3,"A continuation of the Production and Operations  
Management course (MNGT 3243) this course provides 
students with the proficiency to build mathematical 
models of complex problems and to solve them using the 
tools they learn in class. Topics covered will be linear 
programming; Monte Carlo simulation; and decision 
analysis. Emphasis is on problem formulation and 
computer-solving techniques. Most applications will be 
from operations, finance, and marketing."
MNGT 4443,International Business,3,"This course reflects the sensitivity to economic, political, 
and cross-cultural differences of the global market in 
relation to planning, pricing, promotion, distribution, and 
the need to remain competitive. 
 
 
 
 
 
 

MNGT 
4533 
Hospitality 
Human 
Resource 
Management 
This course approaches hospitality human resource 
management as a decision making process that affects 
the performance, quality, and legal compliance of the 
hospitality business as a whole. Beginning with a 
foundation of the hospitality industry, employment law, 
and HR policies, the coverage includes recruitment, 
training, 
compensation, 
performance 
appraisal, 
environmental and safety concerns, ethics and social 
responsibility, and special issues."
MNGT 4543,Purchasing & Materials Management,3,"A study of purchasing and materials management  
activities 
in 
a 
business 
environment 
to 
include 
organization, source selection, negotiations, time phased 
ordering and receipt of material, and evaluation of 
vendors and manufacturing control."
MNGT 4633,Business Policy,3,"A capstone course designed to integrate the functional 
areas of business for corporate and business-level 
strategic decision making. This course is usually taken 
during the student's last semester of study. Instructor 
consent required."
MNGT 4653,Contemporary Issues in Management,3,"Analysis of current events and issues in the field of 
management. Topics will vary as contemporary issues 
change."
MNGT 4663,Entrepreneurship and New Ventures,3,"The 
entrepreneurial 
process 
is 
examined 
from  
conception of a business idea to the actual start up of the 
venture. Topics include environmental scanning for new 
opportunities, evaluating practical commercial potential, 
developing a business plan, and securing financing."
MNGT 4753,Business Consulting,3,"Business Consulting is a student led, faculty supervised, 
business consulting service for area small business 
owners or nonprofit organizations. Student consultants 
gain 
valuable 
real-world 
experience 
by 
utilizing 
management skills and knowledge to develop strategic 
objectives and action steps to support the growth of a 
small business skills in an active work environment."
MNGT 4950,Management Internship,0,"Supervised professional-level management assignment 
with a business firm, government agency, or non-profit 
organization. Faculty consent required."
MNGT 4960,Directed Reading,0,"Individualized literature study selected in consultation 
with the professor."
MNGT 4970,Special Studies,0,"Individualized project selected in consultation with the 
professor."
MNGT 4980,Seminar,0,Small group study of topic announced by department.
MNGT 4990,Research,0,"Independent investigation designed in consultation with 
the professor."
MNGT 5153,Human Resource Management,3,"This course is a graduate level introduction to the theory 
and practice of human resource management. Students 
will gain an understanding of the impact of human 
resources on the development of organizational strategy. 
An emphasis will be placed on human resource decisions 
and practices and how they are influenced by forces 
internal and external to the organization, including global 
competition, 
technological 
change, 
and 
workforce 
demographics."
MNGT 5223,Behavioral Management,3,"The study of human behavior in organizations and its 
effect on establishing and attaining organizational goals 
in an effective and efficient manner."
MNGT 5233,Team Development Behaviors,3,"This course will analyze various aspects of group and 
team dynamics to include, but not limited to, inclusion and 
identity; formation; cohesion and development; structure; 
influence; power; leadership; performance; decision 
making; conflict; and intergroup relations."
MNGT 5333,International Business,3,"This course provides an in-depth examination of the 
cultural, economic, political, and legal environments of 
international business, including an overview of the risks, 
challenges, and opportunities of competing in the global 
marketplace. Topics include competitive advantage and 
strategies, importing and exporting, contracting with 
suppliers and distributors, and foreign direct investment."
MNGT 5343,Competitive Advantage and Strategy,3,"The concepts and tools needed to create a competitive 
advantage in cost or differentiation are presented through 
value-chain analysis. A study of the techniques for 
analyzing industries and competitors with a focus on the 
development of competitive strategy and strategic 
decisions."
MNGT 5443,Supervisory Management,3,"An advanced study of theories and practical  applications 
in the major practices of modern supervision, including 
leadership, communication, motivation, performance 
appraisal, staffing, training and employee development."
