code,title,credit,description
EDUC 6304,"Children, Adolescents, and Learning",N/A,"This course combines a study of learning (including both cognitive and behavioral perspectives), human development (childhood through adolescence), and assessment (traditional and performance; teacher-made and standardized). Related constructs such as motivation and self-esteem are explored."
EDUC 6312,Secondary School Curriculum and Instruction,N/A,"This course is designed to provide an integrated and in-depth understanding of principles of curriculum and instruction, as well as practical experiences in instructional design for secondary school contexts and learners. Multiple approaches to learning, the roles of teachers in the teaching-learning process, as well as current Texas state curriculum requirements and guidelines are explored. The effective use of media/technology is included. Fieldwork is required."
EDUC 6315,American Educational Reform,N/A,"In this course of study the historical, philosophical, sociological and political influences of the past, present, and future issues and trends of American education are examined. Emphasis is placed on interconnectivity and impact on teaching and learning in both private and public venues. Study framed within this context provides opportunity for the professional educator to develop a deeper understanding of the current challenges faced in educational settings. A broad selection of readings range from traditional classical works to current perspectives on challenging issues such as: demographics, diversity, vouchers, charter schools, home schooling, accountability, high-stakes testing, special needs, giftedness, bilingual instruction, technology, and more."
EDUC 6320,Research Techniques and Procedures,N/A,"A study of a spectrum of research methods related to psychological and educational research. The course is designed to develop research knowledge and skills. Included are theory, techniques, designs, evaluation of research, and integration of findings into professional decision-making. (Offered also as EDAD 6310 and PSYC 6320.)"
EDUC 6322,Curriculum and Instruction: Grades K-12,N/A,This course provides a study of influencing factors and guiding principles for curriculum and instruction in grades K-
EDUC 6330,Teaching Methodology for the Professional,N/A,"Structured to meet the needs of those professionals who must design, organize, and present materials to various target populations, this graduate level course focuses on teaching methods, media, and evaluation of the learning process."
EDUC 6370,Critical Issues in Teaching Reading in the Elementary School,N/A,An analysis of issues important to effective development of reading abilities during the elementary school years. Emphasis is placed upon teaching comprehension processes and understanding factors which affect comprehension processes.
EDUC 6371,Critical Issues in Teaching Reading in the Secondary School,N/A,An analysis of issues important to effective development of reading abilities during the secondary school years. Emphasis is placed upon teaching comprehension processes and understanding factors which affect comprehension processes.
EDUC 6381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ELEN 2341,Introduction to Microprocessors & Digital Design,N/A,"Introduction to microprocessor organization and operation, data manipulation, assembly and/or embedded-C language programming, serial communication, analog-to-digital conversion, timers, interrupts, DC motor control. Digital design techniques, Boolean algebra, combinational logic, minimization techniques, simple arithmetic circuits, programmable logic, sequential circuit design, registers and counters, state machines, Verilog and VHDL."
ELEN 2342,Introduction to Digital Design,N/A,"Digital design techniques, Boolean algebra, combinational logic, minimization techniques, simple arithmetic circuits, sequential circuit design, registers and counters, state machines, programmable logic, Verilog and VHDL."
ELEN 3325,Electric and Magnetic Fields,N/A,"Vector analysis, Coulomb’s and Gauss’ Law. Electrical field streamlines. Energy and potential. Conductors, dielectrics, capacitance. Maxwell’s, Poisson’s, and Laplace’s equations. Steady magnetic fields. Joule’s Law. Ampere’s Circuit Law, magnetic flux and potential, magnetic forces, materials and inductance, time-varying electromagnetic fields, Maxwell’s equations, plane waves, transmission lines, impedance-matching devices."
ELEN 3342,Digital Signal Processing,N/A,"Discrete signals, LTI systems, discrete Fourier analysis, discrete filters, sampling, Z-transforms."
ELEN 3360,Electrical Circuits II,N/A,"Steady-state and transient analysis of RL, RC, and RLC circuits. Design problems using circuit analysis programs. Analysis of idea and non-ideal operational amplifiers. Magnetically coupled circuits. Complex frequency. Two-port networks. Lapace transforms. Frequency response."
ELEN 3361,Linear Systems,N/A,"A study of the fundamental principles and properties of linear systems. Topics will include Fourier Series, Fourier Transform, Laplace Transform, convolution and the system function, filters, state variable representation and solution."
ELEN 3362,Solid State Electronics,N/A,"An introduction to solid state electronics with topics to include amplifiers, small-signal models, and applications of diodes, bipolar junction transistors, junction field effect transistors, and metal oxide semiconductor field effect transistors. Course will include lab-based activities and a comprehensive semester project."
ELEN 3363,Electronic Circuits,N/A,"Circuit-level behavior of diodes, bipolar transistors, field-effect transistors, and operational amplifiers. Analysis and design of linear amplifiers. Frequency domain characterization of transistor circuits."
ELEN 3364,Electronic Circuits II,N/A,"Analysis and design of advanced transistor circuits; differential amplifiers, cascodes, current mirrors, frequency response, high frequency transistor models, feedback and stability, active filters, operational amplifiers, power electronic circuits."
ELEN 3374,Automatic Control Systems,N/A,Analysis and design of linear systems. Mathematical modeling. Transfer functions and signal-flow graphs. State variable analysis. Time domain analysis and design of linear control systems. Frequency domain analysis and design of linear control systems.
ELEN 4341,Embedded Systems,N/A,"A low-level study of embedded systems, particularly those that constitute cybersecurity infrastructure. Topics include microprocessor organization and operation, data manipulation, serial communication, analog-to-digital conversion, timers, interrupts, DC motor control, C versus assembly language, FPGA design, hardware encryption, and packet filtering and routing."
ELEN 4362,Power Systems and Renewable Energy,N/A,"This course introduced methods used in analysis and design of modern electrical power systems. Topics include: phasor analysis, per-unit system, single-phrase and three-phase AC power systems, electrical power generation, solar power generation, wind power generation, transformers, transmission and distribution systems and steady-state power flow analysis."
ELEN 4371,Instrumentation and Measurement,N/A,"Transducers, including 4-20 mA loops. Signal Conditioning. Industrial Control Electronics, including Programmable Logic Controllers (PLCs). Statistical analysis on experimental data."
ELEN 4372,Communication Systems,N/A,"Basic theory and principles of modern analog and digital communication systems; signal and noise analysis, signal-to- noise ratio, and circuit implementations."
ELEN 4374,OT Networks,N/A,"Principles and concepts of industrial control system infrastructure. Topics include PLC programming, SCADA systems, firewalls, segregation of corporate and individual networks."
ENGL 1303,Basic Grammar and Composition,N/A,"A prerequisite course for enrollment in ENGL 1313 for students not meeting the ENGL 1313 placement requirement. ENGL 1303 is an introduction to the principles of composition accomplished through the study of grammar, standard English usage, and rhetorical techniques and strategies. This course emphasizes basic grammar and composition and focuses on sentence structure and on organizing and developing the short essay. ENGL 1303 does not meet the Liberal Arts Core requirements for either the BA or the BS degree but does carry elective credit."
ENGL 1313,Composition and Literature I,N/A,An introduction to the principles of composition and rhetoric accomplished through the writing of expository essays and through the study of both of the principles of composition and of essays which employ specific rhetorical strategies.
ENGL 1323,Composition and Literature II,N/A,This course continues the study of composition and rhetoric introduced in English 1313: Composition and Literature
ENGL 2315,Great Works of Literature I,N/A,"A reading course in the literary heritage of western civilization. This course includes readings from the Greeks, the Romans, and the Middle Ages."
ENGL 2321,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included. Laboratory may or may not be included."
ENGL 2325,Great Works of Literature II,N/A,A reading course in the literary heritage of western civilization. This course includes readings from the 18th century to the present.
ENGL 3313,English Literature I,N/A,A survey of the historical development of English literature from its beginning through the eighteenth century: historical background and major authors of each period. The course will provide requisite information for advanced study in major periods of English literature. For English majors or by permission of the instructor.
ENGL 3323,English Literature II,N/A,A survey of the historical development of English literature of the nineteenth and twentieth centuries: historical background and major authors of each period. The course will provide requisite information for advanced study in major periods of English literature. For English majors or by permission of the instructor.
ENGL 3331,American Literature I,N/A,"This course examines the beginnings of America's literary self-definition in the Colonial Period and covers the rise of American Romanticism and its culmination in writers such as Emerson, Poe, Hawthorne, Melville, Thoreau, and Dickinson. For English majors or by permission of the instructor."
ENGL 3332,American Literature II,N/A,"This course examines American literary trends after the Civil War, including Realism, Naturalism, and Modernism. Writers under consideration include Twain, S. Crane, Frost, Stevens, Fitzgerald, Hemingway, and Faulkner. For English majors or by permission of the instructor."
ENGL 3334,Literature and Culture of the Southwest,N/A,"The course addresses the way the American West has shaped American culture and popular culture. It examines the Frontier Myth, Manifest Destiny, Regeneration through Violence, America's cowboy archetype, the savage archetype, and the American dream. Students read literature written by authors from a variety of cultures, including Anglo, Mexican-American, and Native American. Students view television shows and films to examine how popular culture has created and enforced stereotypes. The course is designed for non-majors seeking upper level elective credit or to fulfill Liberal Arts Core requirements."
ENGL 3342,Women's Literature,N/A,"This course will acquaint students with literature by and about women from the medieval period to the present. Through a study of various literary genres, students will learn that the issues that concern women transcend time, place, race, religion, and ethnicity. This course is designed for non-English majors seeking upper level elective credit or to fulfill Liberal Arts Core requirements and for persons seeking certification in Language Arts Grades 6-8 and Grades 8- 12."
ENGL 3346,Austen and the Brontes,N/A,"This course covers selected novels of Jane Austen and Charlotte, Emily, and Anne Bronte, influential 19th century writers who wrote of affairs of the heart with insight and passion. Students will study the authors' social and intellectual milieu and discuss their works and compare them to some of the film adaptations of these popular works."
ENGL 3363,Film Studies,N/A,"An introduction to the art of film. Students are provided with a methodology and a vocabulary for understanding film and are encouraged to consider how different directors guide and shape our perceptions of reality, how different genres generate their own unique vision of the world and of humanity, how the multi-media aspects of film affect us as viewers, how film provides us with a record of cultural values and cultural change, and how screen writers, actors, directors, and cinematographers translate literary genres into visual terms. This course may be used for elective credit."
ENGL 3370,Hispanic Literature,N/A,"The study of major periods and masterworks of Hispanic literature, read and discussed in English. Introduces"
ENGL 3371,Chronicles of Narnia,N/A,"Students complete a close reading of the seven novels that make up the Chronicles of Narnia by C. S. Lewis. Students assess how and to what extent the Chronicles successfully foster spiritual maturity, strength of character, and moral virtue. Special focus will be placed on the Christian allegories that underlie each of the novels."
ENGL 3372,Multicultural Literature,N/A,"Students study ethnic literatures, including works by authors from the following cultural voices: North American Indian, African American, Mexican American, Asian American, and Americans of Middle Eastern descent."
ENGL 3373,Shakespeare,N/A,"A study of selected tragedies, history plays, and comedies, with emphasis on the major tragedies. Some consideration will be given to the cultural and philosophical characteristics of the Elizabethan Age as they are reflected in the drama of Shakespeare. For English majors or permission of the instructor."
ENGL 3377,Lord of the Rings,N/A,"Students complete readings from Beowulf and selected Arthurian romances and a close reading of The Hobbit and The Lord of the Rings. The course also includes an overview of The Silmarillion and a discussion of how Tolkien was influenced by Norse mythology, Beowulf, Arthurian Romances, his Catholic faith, and his friendship with C. S. Lewis."
ENGL 3378,The Legacy of Greece,N/A,"This course takes students on an exciting journey through the great literary works of Ancient Greece: Homer's Iliad and Odyssey; Aeschylus' Oresteia (Agamemnon, Libation Bearers, Eumenides), Sophocles' Oedipus, Antigone, Women of Trachis, and Philoctetes; Euripides' Medea, Hippolytus and Bacchae. The course examines the nature of the epic and tragic hero and those universal questions we all must answer for ourselves: Who am I? What is my purpose? How do I know I am of value? The course will also offer an overview of ancient Greek history and consider Greece's legacy for Western civilization."
ENGL 3379,The Legacy of Rome,N/A,"This course takes students on an exciting journey through the great literary works of Ancient Rome and Medieval Italy: Virgil's Aeneid; Ovid's Metamorphoses, Dante's Divine Comedy: Inferno, Purgatorio, Paradiso. The course examines the nature of the classical and medieval epic hero and those universal questions we all must answer for ourselves: Who am I? What is my purpose? How do I know I am of value? The course will also offer an overview of ancient Roman history, consider Rome's legacy for Western civilization, and discuss how Dante, while imitating pagan writers, was able to fashion a Christian epic."
ENGL 3381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ENGL 3384,Religion in American Literature and Film,N/A,"Students read novels, including Flannery O'Connor's Wise Blood, Davis Grubb's Night of the Hunter (screenplay by James Agee), Sinclair Lewis's Elmer Gantry, and Marilyn Robinson's Gilead. Students also view films based on these and other novels that portray religion in 20th century American society, and learn to analyze both genres for plot,"
ENGL 3385,The Writings of C.S. Lewis,N/A,"C.S. Lewis, the greatest Christian apologist of the 20th century, has challenged three generations of readers to think logically and imaginatively about their faith, their moral behavior, and their view of man, God, and the universe. This class will study closely Lewis's seven major apologetical works (Mere Christianity, The Problem of Pain, Miracles, Screwtape Letters, The Great Divorce, The Abolition of Man, and A Grief Observed) and seek to determine why these works have had such a phenomenal and growing impact both on Christians of all denominations and on those of other (or no) religious backgrounds."
ENGL 3386,The Inklings,N/A,"Although the late 19th century was a golden age for children's literature, after WWI a more cynical, ""realistic"" Europe relegated fairy tales to the nursery. A group known as the Inklings—which centered on C.S. Lewis, J.R.R. Tolkien, and Charles Williams—played a major role in revising the reputation of fantastical literature. This class will study Lewis's Space Trilogy (Out of the Silent Planet, Perelandra, That Hideous Strength) and Till We Have Faces, Tolkien's shorter fairy tales and essay ""On Fairy Stories"", and one of the spiritual warfare novels of Charles Williams (Descent into Hell). The class will also consider how the Inklings were influenced by the faerie stories of George MacDonald (Phantastes, Lillith), and the imaginative apologetics of G.K. Chesterton (Orthodoxy, The Everlasting Man)."
ENGL 4311,Literary Criticism,N/A,"A survey of literary theory from Plato to Postmodernism. The course provides an understanding of the different theoretical structures, schools, and methodologies that have influenced our understanding and appreciation of literature. It explores the presuppositions upon which each theoretical system is founded and the special terminology associated with each system."
ENGL 4330,Medieval Literature,N/A,"This course provides intensive study of the key literature of the Middle Ages in Britain (ca. 450-1485). Works and authors may include Beowulf, Gawain and the Green Knight, Julian of Norwich, Margery Kempe, Chaucer's Canterbury Tales, Gower's Confessio Amantis, Langland's Piers Plowman, and Malory's Le Morte d'Arthur. As Rome waned, western Europe was transformed politically by the rise of feudal kingdoms and religiously by the flowering of an influential and dynamic Church. In this class, we will examine closely how different works and authors reflect and engage the many facets of medieval culture, including chivalry and heroism, courtly love, practical Christian piety, and the grim realities of war at home and abroad."
ENGL 4331,Renaissance English Literature,N/A,"This course provides intensive study of the key literature of the Renaissance in England (1485-1600). Works and authors may include William Shakespeare, Christopher Marlowe, Thomas More's Utopia, Elizabeth I, Francis Bacon, Philip Sidney's Astrophil and Stella, and Edmund Spenser's Faerie Queene. In a time of new classical learning, violent religious controversy, and political upheaval, Renaissance England was rich with remarkable creativity and artistic achievement in prose, poetry, and drama. In this class, we will examine closely how different Renaissance writers expressed and explored the human condition at all levels, in a period that speaks beautifully of the True and the Good perhaps more than any other."
ENGL 4332,17th-Century English Literature,N/A,"This course provides intensive study of the key literature of seventeenth-century England (ca. 1601-1700). Works and authors may include John Donne's lyric poetry, Ben Jonson's comedies, John Webster's macabre drama, George Herbert's The Temple, John Milton's Paradise Lost, John Bunyan's Pilgrim's Progress, Cavalier poetry, Richard Crashaw, Margaret Cavendish, Lucy Hutchinson, Thomas Browne, Andrew Marvell, Aphra Behn, and William Congreve. The literature of this period is extraordinary for elaborate form and conceit, intense meditative and"
ENGL 4333,18th-Century British Literature,N/A,"This course provides intensive study of the key literature of the Long Eighteenth Century (1688-1815). Works and authors may include John Dryden, Daniel Defoe's Moll Flanders, Samuel Richardson's Pamela, Henry Fielding's Tom Jones, Jonathan Swift's Gulliver's Travels, Joseph Addison, Richard Steele, Alexander Pope, Laurence Sterne, Samuel Johnson, James Boswell, Frances Burney, and Jane Austen. Topics may include Enlightenment thought, Augustan poetry, sentimental fiction, comedy of manners, early gothic romance, satire, coffeehouses, the rise of the novel and of journalism, and developments in literary criticism, biography, the essay, and the dictionary."
ENGL 4334,The Romantic Age,N/A,"This course provides intensive study of the key literature of the Romantic Age (1789-1832). Works and authors may include Blake's ""Marriage of Heaven and Hell,"" Wordsworth's Prelude, Coleridge's ""Christabel,"" Byron's Don Juan and Manfred, Shelley's Prometheus Unbound, and Keats's ""Eve of St. Agnes"" and ""Lamia."" In this class, we will examine closely the unique zeitgeist of the Romantic Age, one that marks a transition between traditional, pre-French revolutionary Europe and the modern Europe of which we are heirs. Like the great figures of the Renaissance, the Romantics saw themselves as breaking from past traditions while yet carrying on perennial conversations about human nature, the natural world, the imagination, and the divine."
ENGL 4335,The Victorian Age,N/A,"This course provides intensive study of the key literature of the Victorian Age (1833-1901). Works and authors may include Tennyson's In Memoriam and Idyls of the King, Browning's ""Fra Lippo Lippi"" and ""Andrea del Sarto,"" Newman's Apologia Pro Vita Sua, John Stuart Mill's Autobiography, Ruskin's Stones of Venice, Carlyle's Sartor Resartus, T.H. Huxley's ""On the Physical Basis of Life,"" and Arnold's ""Function of Criticism."" The Victorian Age was an age during which the orthodoxies of the past were put to the test by new theories of science, progress, philosophy, art, religion, authority, etc. In this class, we will examine closely how each Victorian writer reacted to and wrestled with these challenges."
ENGL 4336,20th-Century British Literature,N/A,"This course provides intensive study of major authors writing in English in Modern and contemporary letters. Authors may include T.S. Eliot, Virginia Woolf, James Joyce, and William Butler Yeats, among others. Special consideration will be given to the literature of the world wars, modernism, and post-modernism."
ENGL 4337,American Romanticism,N/A,"This course is an intensive study of both American Renaissances -- the one of American Transcendentalism with authors such as Irving, Emerson, Thoreau, Fuller, Whitman, Hawthorne, and Melville, as well as the renaissance of sentimental American writers such as Longfellow, Alcott, and Stowe."
ENGL 4338,American Realism and Naturalism,N/A,"This course is an intensive study of the great realists and naturalists, including Jack London, Edith Wharton, Henry James, Mark Twain, Stephen Crane, and Theodore Dreiser. Special attention will be paid to the historical context of American realism and its concomitant literary outgrowths, including magic realism and dystopian fiction."
ENGL 4339,American Modernism and Contemporary Literature,N/A,"This course is an intensive study of the rise of Modernism and the expatriate movement in American letters, with possible authors including Ernest Hemingway, Ezra Pound, F. Scott Fitzgerald, Gertrude Stein, H.D., and Wallace Stevens. Contemporary experimental authors as well as the current use of modernist literary techniques will also be explored. Attention may also be paid to music and visual art of the modernist movement."
ENGL 4340,Health & Science in Literature,N/A,This course examines the important intersections of health and science in literature. Particular texts and topics will vary based upon the instructor’s expertise and research interests. This is a repeatable course.
ENGL 4381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ENGL 4394,Advanced Studies in American Literature,N/A,"This undergraduate course provides intensive study of American literature in the English language. Sections of this course may focus on a variety and range of representative authors, works, genres, movements, and periods from the colonial period up to the twentieth century."
ENGL 4395,Advanced Studies in British Literature,N/A,"This undergraduate course provides intensive study of literature from the British Isles: England, Scotland, Ireland, and Wales. Sections of this course may focus on a variety and range of representative authors, works, genres, movements, and periods from the early Middle Ages up to the twentieth century."
ENGL 4396,Christianity and Literature,N/A,"This undergraduate course provides directed readings of select works that embody a Christian worldview or that readily lend themselves to being analyzed in accordance with a Christian worldview. Works can be taken from a wide range of authors, genres, and/or countries, but all will be viewed through an intentionally Christian lens."
ENGL 4397,Modern and Contemporary Literature,N/A,"This undergraduate course provides directed readings of works of literature from the modern and contemporary periods. Readings may be selected from a variety of narrative forms, genres, places of origin, and dates from the late 19th century to the present day. Consideration may be given to the novel, short fiction, and poetry, as well as modernist and contemporary approaches to the literary tradition more broadly."
ENGL 4398,World Literature,N/A,This undergraduate course provides directed readings of select non-English-language literature in translation or literature in English by non-American and non-British authors. Readings can be taken from any country or period from antiquity to the twenty-first century. This course may focus on the major authors and literary trends of a single nation or it may introduce a comparative approach to literary trends across nations and/or time periods.
ENGL 5199,Thesis Continuation,N/A,Restriction(s): Credit hours in this course may not be applied toward any course or credit hour requirement in the Master of Liberal Arts degree.
ENGL 5319,Structures of Poetry,N/A,Course Equivalency: MLA 5319
ENGL 5321,Victorian Fiction,N/A,Course Equivalency: MLA 5321
ENGL 5322,Chronicles of Narnia,N/A,"Students complete a close reading of the seven novels that make up The Chronicles of Narnia by C. S. Lewis. Students assess how and to what extend The Chronicles successfully foster spiritual maturity, strength of character, and moral virtue. Special focus will be placed on the Christian allegories that underlie each of the novels."
ENGL 5323,Tolkien and the World of Fantasy,N/A,Course Equivalency: MLA 5323
ENGL 5345,Faulkner,N/A,Course Equivalency: MLA 5345
ENGL 5349,The Epic: Homer and Virgil,N/A,Course Equivalency: MLA 5349
ENGL 5359,"Utopia, Dystopia and the Literature of Technology",N/A,Course Equivalency: MLA 5359
ENGL 5364,Chaucer and the Fourteenth Century,N/A,Course Equivalency: MLA 5364
ENGL 5365,Milton,N/A,Course Equivalency: MLA 5365
ENGL 5399,Thesis,N/A,Restriction(s): This course may be taken for up to six hours of credit towards a degree.
ENGL 6315,Critical Approaches to Literature: Don Quixote,N/A,Course Equivalency: MLA 6315
ENGL 6328,Early American Literary Traditions,N/A,Course Equivalency: MLA 6328
ENGL 6338,The World of Great Detectives,N/A,Course Equivalency: MLA 6338
ENGL 6343,Satire: From Aesop to Auden,N/A,Course Equivalency: MLA 6343
ENGL 6369,The World of Charles Dickens,N/A,Course Equivalency: MLA 6369
ENGL 6381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ENGR 1301,Introduction to Engineering,N/A,"An introduction to the engineering profession, including registration, ethics, and an introduction to the different fields of engineering. Topics include: a review of basic mathematical skills required for engineering, including operations with vectors, matrices, and complex numbers; the use of graphing calculators and computer algebra systems; an introduction to engineering analysis and design techniques; and the use of word processors, spreadsheets, and computer-aided-design software in engineering. Includes one semester hour credit for laboratory sessions."
ENGR 1302,Introduction to Engineering II,N/A,"A continuation of ENGR 1301. Topics include: explorations of basic mechanics, acoustics, optics, thermodynamics, analog and digital electronics, and computer systems. This course also covers additional mathematical skills required for engineering: numerical techniques, statistics, nonlinear systems, iterative systems, and chaotic behavior. Includes one semester hour credit for laboratory sessions."
ENSC 1381,Special Topics in Engineering,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included. Laboratory may or may not be included."
ENSC 1411,Engineering and Cyber Projects I,N/A,Corequisite(s): Credit for or concurrent registration in MATH 1434 or higher
ENSC 1412,Engineering and Cyber Projects II,N/A,"Additional engineering and computing projects using electronic components, algorithms and programming, and applications."
ENSC 2321,Statics and Mechanics of Materials,N/A,"Resultants and equilibrium of force systems, stress and strain, truss and frame analysis, torsion, bending."
ENSC 2322,Thermodynamics,N/A,"Fundamental concepts, properties of pure substance, work, heat, first and second laws of thermodynamics, entropy, cycle analysis."
ENSC 2361,Electrical Engineering and Circuits,N/A,"Fundamental concepts, units and laws. Network theorems, network simplification, phasors and AC solution of circuits, power and electronic applications."
ENSC 4181,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ENSC 4311,Senior Project I,N/A,"Open-ended, team-based design project that draws on student’s entire academic experience with emphasis on idea generation and conceptual design. Social and ethical aspects of engineering and computing. Communication skills."
ENSC 4312,Senior Project II,N/A,Continuations of ENSC 4311 with emphasis on implementation and testing.
ENSC 4315,Internship/Professional Experience,N/A,"On-site, supervised, structured work experience. This course may be taken to facilitate a three month off-campus professional experience or part-time professional experience."
ENSC 4381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
ENTR 3301,Entrepreneurship and New Venture Development,N/A,"This course focuses on the core principles of innovation-related entrepreneurship, and the processes involved with developing new ventures. The entrepreneur’s function in a start-up company or existing enterprise is examined. Topics include: a) recognition and quantification of market opportunity, b) integration of creativity and innovation with problem-solving and opportunity-recognition related to new products, c) assessment of risk associated with market position, d) the relationship of networking and perseverance, e) the role of venture capital or angel investors, and f) the different stages of ventures related to innovation and entrepreneurship."
ENTR 3302,Entrepreneurial Creativity and Opportunity Recognition,N/A,"This course focuses on the core principles that comprise the formal creative process wherein innovators and entrepreneurs diagnose problems and determine opportunities for a given market, recognize a deliverable product opportunity, and then propose an innovative and creative solution to meet potential demand. Topics include: a) the formal market-mapping process, b) developing a competitive matrix for any market, c) formalizing the specific stages of the creative process, business models, and quantifiable outcomes, d) product feasibility studies, and e) pro forma forecasting and sensitivity analysis given various assumptions."
ENTR 3303,Developing the Business Plan for New Ventures,N/A,"This course focuses on the development of a comprehensive business plan, executive summary, and slide presentation for an emerging or existing enterprise. Topics include: a) the eight facets of new ventures, b) the competitive matrix,"
ENTR 3381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included. Laboratory may or may not be included."
ENTR 6301,Entrepreneurship and New Venture Development,N/A,"This course focuses on the core principles of economics, with an emphasis on the specific terminology, models, and concepts describing the micro-economic entity of the firm. It will also integrate the core tenets that drive the American market system of free enterprise. Topics will include: a) producer supply, buyer demand, and the four market structures of monopoly, oligopoly, monopolistic competition, and commodity-based perfect competition; b) marginal analysis of revenue, costs, profits, and productivity; and c) integrating pricing, revenue, and margins into decision making for the emerging entrepreneurial venture."
ENTR 6302,Entrepreneurial Creativity and Opportunity Recognition,N/A,"This course focuses on the core principles that comprise the formal creative process wherein innovators and entrepreneurs diagnose problems and determine opportunities for a given market, recognize a deliverable product opportunity, and then propose an innovative and creative solution to meet potential demand. Topics include: a) the formal market-mapping, b) developing a competitive matrix for any market, c) formalizing the specific stages of the creative process, business models, and quantifiable outcomes, d) product feasibility studies, and e) pro forma forecasting and sensitivity analysis given various assumptions."
ENTR 6303,Developing the Business Plan for the New Venture,N/A,"This course focuses on the entrepreneur's development of a comprehensive business plan, executive summary (XSumm), and slide presentation for a start-up or emerging growth venture. Topics include: a) the common ""8 Facets of New Ventures"", b) the competitive matrix, c) the Uses of Funds schedule, d) pro forma cash flows and venture potential, e) investor capitalization sheets and venture legal formation, f) the Business Model for the product-service,"
ENTR 6390,Entrepreneurial Praxis: Integrating the Emerging Venture Experience,N/A,MGMT 6390 and MKTG 6365 Prerequisite: None
EPSY 5310,Ethical and Professional Issues in Psychology and Counseling,N/A,A seminar format will provide the student with opportunities to study ethical standards and applications in mental health fields. (Offered also as PSYC 5310.)
EPSY 5313,Methods and Techniques in Counseling,N/A,"This course will introduce the student to those active listening skills which communicate the qualities of empathy, genuineness and unconditional positive regard. The course will include role-playing and videotaped exercises. Other selected interventions will be included."
EPSY 5323,Theories of Counseling and Psychotherapy,N/A,"Comprehensive and intensive study of major theoretical orientations in counseling and psychotherapy, stressing implications for research and practice. Includes experiences in micro-counseling and other simulations to develop counseling skills. (Offered also as PSYC 5323.)"
EPSY 5330,Psychology of Learning,N/A,A course stressing the contributions of major learning theories to understanding behavior. Particular attention is paid to human learning and the applicability of learning theory to the educational process as well as to goal attainments. (Offered also as PSYC 5330.)
EPSY 5363,Principles of Guidance,N/A,"Introduction to philosophical and historical foundations of guidance and counseling, stressing practical problems of organizing and implementing guidance programs in the secondary and elementary schools. Consideration is given to professional issues, present and future, as they impact the role and function of the counselor. Includes the design of a guidance and counseling program for an elementary, secondary, or postsecondary institution. (Offered also as PSYC 5363.)"
EPSY 5381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
EPSY 6181,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
EPSY 6191,Counseling Practicum,N/A,Supervised laboratory experiences in individual and group counseling with emphasis upon methods and techniques. Competence in counseling with varied types of human concerns is developed. All practicum students must be involved in counseling activities and must exhibit skills in evaluation as well. This course meets on campus when the student is involved in an off-campus practicum assignment. (Offered also as PSYC 6191.)
EPSY 6192,Counseling Practicum,N/A,Supervised laboratory experiences in individual and group counseling with emphasis upon methods and techniques. Competence in counseling with varied types of human concerns is developed. All practicum students must be involved in counseling activities and must exhibit skills in evaluation as well. This course meets on campus when the student is involved in an off-campus practicum assignment. (Offered also as PSYC 6192.)
EPSY 6281,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
EPSY 6305,Individual Psychological Evaluation,N/A,"The purpose of this course is to attain knowledge of cognitive functioning and develop skills in the cognitive assessment of children and adolescents. This course integrates the skills of administration, scoring, and interpretation of major cognitive assessment instruments (e.g., KABC-II, WISC-V, and WJ-IV COG) in the context of recent cognitive theories and research. The Cattell-Horn-Carroll (CHC) Theory of Cognitive Abilities will be the primary underlying framework for interpreting test data. Also, an emphasis will be placed on a dual discrepancy model when utilizing the CHC theory of cognitive abilities. Issues of assessing culturally and linguistically diverse children and adolescents are integrated throughout the course in addition to specified lectures. (Offered also as PSYC 6305 and EDSP 6305.)"
